team code, game_date, game_number, mlb id, player name, batting order, confirmed, position
CHC,7/6/2021,1,575929,Willson Contreras,5,Y,C
CHC,7/6/2021,1,518792,Jason Heyward,6,Y,RF
CHC,7/6/2021,1,664023,Ian Happ,7,Y,CF
CHC,7/6/2021,1,642727,Sergio Alcantara,8,Y,2B
CHC,7/6/2021,1,453562,Jake Arrieta,SP,Y,
CIN,7/6/2021,1,663697,Jonathan India,1,Y,2B
CIN,7/6/2021,1,663886,Tyler Stephenson,2,Y,C
CIN,7/6/2021,1,592206,Nick Castellanos,3,Y,DH
CIN,7/6/2021,1,458015,Joey Votto,4,Y,1B
CIN,7/6/2021,1,553993,Eugenio Suarez,5,Y,3B
CIN,7/6/2021,1,606157,Aristides Aquino,6,Y,LF
CIN,7/6/2021,1,571980,Tyler Naquin,7,Y,RF
CIN,7/6/2021,1,571657,Kyle Farmer,8,Y,SS
CIN,7/6/2021,1,673451,Shogo Akiyama,9,Y,CF
CIN,7/6/2021,1,622491,Luis Castillo,SP,Y,
KC,7/6/2021,1,593160,Whit Merrifield,1,Y,DH
KC,7/6/2021,1,643217,Andrew Benintendi,2,Y,LF
KC,7/6/2021,1,521692,Salvador Perez,3,Y,C
KC,7/6/2021,1,467793,Carlos Santana,4,Y,1B
KC,7/6/2021,1,656811,Ryan O'Hearn,5,Y,RF
KC,7/6/2021,1,641531,Hunter Dozier,6,Y,3B
KC,7/6/2021,1,572191,Michael Taylor,7,Y,CF
KC,7/6/2021,1,593643,Hanser Alberto,8,Y,2B
KC,7/6/2021,1,670032,Nicky Lopez,9,Y,SS
KC,7/6/2021,1,663460,Kris Bubic,SP,Y,
CHW,7/6/2021,1,594809,Adam Eaton,1,Y,RF
CHW,7/6/2021,1,660162,Yoan Moncada,2,Y,3B
CHW,7/6/2021,1,547989,Jose Abreu,3,Y,1B
CHW,7/6/2021,1,571718,Brian Goodwin,4,Y,CF
CHW,7/6/2021,1,544725,Leury Garcia,5,Y,2B
CHW,7/6/2021,1,657757,Gavin Sheets,6,Y,DH
CHW,7/6/2021,1,683734,Andrew Vaughn,7,Y,LF
CHW,7/6/2021,1,641470,Zack Collins,8,Y,C
CHW,7/6/2021,1,664901,Danny Mendick,9,Y,SS
CHW,7/6/2021,1,607074,Carlos Rodon,SP,Y,
MIN,7/6/2021,1,650333,Luis Arraez,1,Y,3B
MIN,7/6/2021,1,593871,Jorge Polanco,2,Y,2B
MIN,7/6/2021,1,443558,Nelson Cruz,3,Y,DH
MIN,7/6/2021,1,666135,Alex Kirilloff,4,Y,LF
MIN,7/6/2021,1,680777,Ryan Jeffers,5,Y,C
MIN,7/6/2021,1,596146,Max Kepler,6,Y,RF
MIN,7/6/2021,1,593934,Miguel Sano,7,Y,1B
MIN,7/6/2021,1,665482,Gilberto Celestino,8,Y,CF
MIN,7/6/2021,1,592743,Andrelton Simmons,9,Y,SS
MIN,7/6/2021,1,621244,Jose Berrios,SP,Y,
OAK,7/6/2021,1,657656,Ramon Laureano,1,Y,CF
OAK,7/6/2021,1,462101,Elvis Andrus,2,Y,SS
OAK,7/6/2021,1,621566,Matt Olson,3,Y,1B
OAK,7/6/2021,1,656305,Matt Chapman,4,Y,3B
OAK,7/6/2021,1,640461,Chad Pinder,5,Y,LF
OAK,7/6/2021,1,476704,Jed Lowrie,6,Y,2B
OAK,7/6/2021,1,669221,Sean Murphy,7,Y,C
OAK,7/6/2021,1,572039,Stephen Piscotty,8,Y,RF
OAK,7/6/2021,1,643524,Frank Schwindel,9,Y,DH
OAK,7/6/2021,1,605135,Chris Bassitt,SP,Y,
HOU,7/6/2021,1,514888,Jose Altuve,1,Y,2B
HOU,7/6/2021,1,488726,Michael Brantley,2,Y,DH
HOU,7/6/2021,1,493329,Yulieski Gurriel,3,Y,1B
HOU,7/6/2021,1,670541,Yordan Alvarez,4,Y,LF
HOU,7/6/2021,1,621043,Carlos Correa,5,Y,SS
HOU,7/6/2021,1,663656,Kyle Tucker,6,Y,RF
HOU,7/6/2021,1,647351,Abraham Toro,7,Y,3B
HOU,7/6/2021,1,664702,Myles Straw,8,Y,CF
HOU,7/6/2021,1,455117,Martin Maldonado,9,Y,C
HOU,7/6/2021,1,664285,Framber Valdez,SP,Y,
BOS,7/6/2021,1,656308,Michael Chavis,1,N,
BOS,7/6/2021,1,657077,Alex Verdugo,2,N,
BOS,7/6/2021,1,502110,J.D. Martinez,3,N,
BOS,7/6/2021,1,593428,Xander Bogaerts,4,N,
BOS,7/6/2021,1,646240,Rafael Devers,5,N,
BOS,7/6/2021,1,592669,Hunter Renfroe,6,N,
BOS,7/6/2021,1,571771,Kike Hernandez,7,N,
BOS,7/6/2021,1,543877,Christian Vazquez,8,N,
BOS,7/6/2021,1,666915,Bobby Dalbec,9,N,
BOS,7/6/2021,1,543135,Nathan Eovaldi,SP,N,
LAA,7/6/2021,1,660271,Shohei (H) Ohtani,1,N,
LAA,7/6/2021,1,650859,Luis Rengifo,2,N,
LAA,7/6/2021,1,665120,Jared Walsh,3,N,
LAA,7/6/2021,1,543685,Anthony Rendon,4,N,
LAA,7/6/2021,1,545358,Max Stassi,5,N,
LAA,7/6/2021,1,621493,Taylor Ward,6,N,
LAA,7/6/2021,1,578428,Jose Iglesias,7,N,
LAA,7/6/2021,1,501571,Juan Lagares,8,N,
LAA,7/6/2021,1,664058,David Fletcher,9,N,
LAA,7/6/2021,1,,Shohei (P) Ohtani,SP,N,
COL,7/6/2021,1,606132,Raimel Tapia,1,Y,LF
COL,7/6/2021,1,602074,Yonathan Daza,2,Y,CF
COL,7/6/2021,1,596115,Trevor Story,3,Y,SS
COL,7/6/2021,1,453568,Charlie Blackmon,4,Y,RF
COL,7/6/2021,1,663898,Brendan Rodgers,5,Y,2B
COL,7/6/2021,1,641857,Ryan McMahon,6,Y,3B
COL,7/6/2021,1,543068,C.J. Cron,7,Y,1B
COL,7/6/2021,1,553869,Elias Diaz,8,Y,C
COL,7/6/2021,1,592351,Jonathan Gray,SP,Y,
ARI,7/6/2021,1,668942,Josh Rojas,1,Y,SS
ARI,7/6/2021,1,444482,David Peralta,2,Y,LF
ARI,7/6/2021,1,500871,Eduardo Escobar,3,Y,3B
ARI,7/6/2021,1,572233,Christian Walker,4,Y,1B
ARI,7/6/2021,1,656976,Pavin Smith,5,Y,RF
ARI,7/6/2021,1,642165,Josh VanMeter,6,Y,2B
ARI,7/6/2021,1,519390,Stephen Vogt,7,Y,C
ARI,7/6/2021,1,662139,Daulton Varsho,8,Y,CF
ARI,7/6/2021,1,518876,Merrill Kelly,SP,Y,
STL,7/6/2021,1,666185,Dylan Carlson,1,Y,
STL,7/6/2021,1,502671,Paul Goldschmidt,2,Y,
STL,7/6/2021,1,571448,Nolan Arenado,3,Y,
STL,7/6/2021,1,641933,Tyler O'Neill,4,Y,
STL,7/6/2021,1,425877,Yadier Molina,5,Y,
STL,7/6/2021,1,669242,Tommy Edman,6,Y,
STL,7/6/2021,1,664056,Harrison Bader,7,Y,
STL,7/6/2021,1,657557,Paul DeJong,8,Y,
STL,7/6/2021,1,425794,Adam Wainwright,SP,Y,
SF,7/6/2021,1,664774,LaMonte Jr Wade,1,N,
SF,7/6/2021,1,573262,Mike Yastrzemski,2,N,
SF,7/6/2021,1,457763,Buster Posey,3,N,
SF,7/6/2021,1,543105,Alex Dickerson,4,N,
SF,7/6/2021,1,543063,Brandon Crawford,5,N,
SF,7/6/2021,1,527038,Wilmer Flores,6,N,
SF,7/6/2021,1,621453,Steven Duggar,7,N,
SF,7/6/2021,1,456781,Donovan Solano,8,N,
SF,7/6/2021,1,456501,Johnny Cueto,SP,N,
WAS,7/6/2021,1,543281,Josh Harrison,1,N,
WAS,7/6/2021,1,665742,Juan Soto,2,N,
WAS,7/6/2021,1,475582,Ryan Zimmerman,3,N,
WAS,7/6/2021,1,516770,Starlin Castro,4,N,
WAS,7/6/2021,1,543228,Yan Gomes,5,N,
WAS,7/6/2021,1,467827,Gerardo Parra,6,N,
WAS,7/6/2021,1,444876,Alcides Escobar,7,N,
WAS,7/6/2021,1,645302,Victor Robles,8,N,
WAS,7/6/2021,1,622446,Jefry Rodriguez,SP,N,
SD,7/6/2021,1,663757,Trent Grisham,1,Y,
SD,7/6/2021,1,665487,Fernando Tatis,2,Y,
SD,7/6/2021,1,630105,Jake Cronenworth,3,Y,
SD,7/6/2021,1,592518,Manny Machado,4,Y,
SD,7/6/2021,1,543333,Eric Hosmer,5,Y,
SD,7/6/2021,1,571976,Wil Myers,6,Y,
SD,7/6/2021,1,595777,Jurickson Profar,7,Y,
SD,7/6/2021,1,605170,Victor Caratini,8,Y,
SD,7/6/2021,1,677960,Ryan Weathers,SP,Y,
NYY,7/6/2021,1,518934,DJ LeMahieu,1,N,
NYY,7/6/2021,1,592450,Aaron Judge,2,N,
NYY,7/6/2021,1,572228,Luke Voit,3,N,
NYY,7/6/2021,1,519317,Giancarlo Stanton,4,N,
NYY,7/6/2021,1,650402,Gleyber Torres,5,N,
NYY,7/6/2021,1,570482,Giovanny Urshela,6,N,
NYY,7/6/2021,1,609280,Miguel Andujar,7,N,
NYY,7/6/2021,1,543309,Kyle Higashioka,8,N,
NYY,7/6/2021,1,596059,Rougned Odor,9,N,
NYY,7/6/2021,1,592791,Jameson Taillon,SP,N,
SEA,7/6/2021,1,641487,J.P. Crawford,1,N,
SEA,7/6/2021,1,571745,Mitch Haniger,2,N,
SEA,7/6/2021,1,572122,Kyle Seager,3,N,
SEA,7/6/2021,1,664034,Ty France,4,N,
SEA,7/6/2021,1,641584,Jake Fraley,5,N,
SEA,7/6/2021,1,664238,Dylan Moore,6,N,
SEA,7/6/2021,1,641343,Jake Bauers,7,N,
SEA,7/6/2021,1,608596,Tom Murphy,8,N,
SEA,7/6/2021,1,666211,Taylor Trammell,9,N,
SEA,7/6/2021,1,656954,Justus Sheffield,SP,N,
