Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Tommy Hunter","2 Tms",14.1,64,8.1627907,1.88372093,4.33333333,0.62790698,0.203125,0.046875,0.15625,0.26785714,1.25581395,0.31818182,0.81632653,3.5277359237646624,4.075099328932776,1157
"Total","Matt Bush","TEX",1.1,5,13.50000003,6.75000002,2,0,0.4,0.2,0.2,0,0.75,0,1,2.3875791549682615,5.005865612826443,1246
"Total","Adam Ottavino","2 Tms",11.1,62,14.29411765,9.52941177,1.5,0,0.29032258,0.19354839,0.09677419,0.29166667,2.29411765,0.4516129,0.62962963,3.422871160949405,4.39534799492006,1247
"Total","Zack Greinke","HOU",67.1,256,9.08910891,1.73762376,5.23076923,0.4009901,0.265625,0.05078125,0.21484375,0.19917012,0.90594059,0.26315789,0.74394464,2.349000482610289,3.0479143836197062,1943
"Total","Ivan Nova","DET",11,51,2.45454545,4.90909091,0.5,1.63636364,0.05882353,0.11764706,-0.05882353,0.26666667,1.63636364,0.25,0.65789474,6.6459652421752935,6.035308028893038,1994
"Total","Clayton Kershaw","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,2036
"Total","Adam Wainwright","STL",66,268,7.22727273,2.31818182,3.11764706,1.5,0.19776119,0.06343284,0.13432835,0.21862348,1.07575758,0.23369565,0.75085324,4.633652598748785,4.298348650664684,2233
"Total","Hector Rondon","ARI",7.2,38,14.08695652,5.86956521,2.4,2.34782609,0.31578947,0.13157895,0.18421052,0.28125,1.82608696,0.38888889,0.81967213,5.800115442175294,4.4209262894384835,2391
"Total","Corey Kluber","2 Tms",23,91,10.56521739,2.73913043,3.85714286,0,0.2967033,0.07692308,0.21978022,0.1875,0.95652174,0.27272727,0.75,1.966007012238133,3.5676923610593967,2429
"Total","Lance Lynn","2 Tms",71.2,286,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,2520
"Total","Jhoulys Chacin","2 Tms",9.2,52,6.51724138,7.44827586,0.875,1.86206896,0.13461538,0.15384615,-0.01923077,0.31818182,2.27586207,0.34285714,0.78125,6.872856527145186,6.786823898939755,2608
"Total","Rick Porcello","NYM",26,115,7.96153846,2.42307692,3.28571429,0.34615385,0.2,0.06086957,0.13913043,0.27777778,1.42307692,0.3452381,0.53370787,2.7298813321752933,4.15815839102635,2717
"Total","Kenley Jansen","LAD",23.2,92,12.92957746,4.18309859,3.09090909,0.76056338,0.36956522,0.11956522,0.25,0.12987013,0.88732394,0.18604651,0.69306931,3.039634710660056,3.8038156797325584,3096
"Total","Tony Watson","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,3132
"Total","Max Scherzer","WSN",70,293,11.95714286,2.57142857,4.65,0.9,0.31740614,0.06825939,0.24914675,0.23595506,1.18571429,0.32748538,0.85106383,2.747906307691476,3.486906230023929,3137
"Total","Will Harris","WSN",10.1,48,12.19354839,2.61290323,4.66666667,0.87096774,0.29166667,0.0625,0.22916667,0.28888889,1.5483871,0.4,0.68493151,2.5951434794327253,2.7945671199472084,3192
"Total","Ervin Santana","KCR",9.2,41,6.51724138,3.72413793,1.75,2.79310345,0.17073171,0.09756098,0.07317073,0.24324324,1.34482759,0.22222222,1,6.9651653649682626,5.639254795334028,3200
"Total","Jeff Samardzija","SFG",8,35,3.375,4.5,0.75,2.25,0.08571429,0.11428571,-0.02857142,0.22580645,1.375,0.19230769,0.85365854,7.191419792175293,8.03900854550302,3254
"Total","Joe Smith","HOU",5.1,22,8.43750001,1.6875,5,0,0.22727273,0.04545455,0.18181818,0.26315789,1.125,0.33333333,0.85714286,2.3875791549682623,4.351293995617433,3281
"Total","Anibal Sanchez","WSN",29.2,130,7.28089888,2.73033708,2.66666667,1.21348315,0.18461538,0.06923077,0.11538461,0.3,1.51685393,0.34782609,0.79207921,4.337487212175294,4.924609932677946,3284
"Total","Darren O'Day","2 Tms",6,25,12,4.5,2.66666667,1.5,0.32,0.12,0.2,0.1,0.83333333,0.09090909,0.89285714,5.164499473571778,5.447033715248109,3321
"Total","Drew Butera","COL",0.2,4,0,0,0,0,0,0,0,0.5,2.99999999,0.5,1,3.1914197921752927,8.976250944419693,3411
"Total","Danny Duffy","KCR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,3542
"Total","Liam Hendriks","2 Tms",22.2,87,15.48529412,1.19117647,13,1.58823529,0.44827586,0.03448276,0.4137931,0.17857143,0.79411765,0.26829268,0.80645161,2.4105406031934486,1.7819756134349334,3548
"Total","Matt Magill","SEA",3.2,15,9.81818181,7.36363636,1.33333333,0,0.26666667,0.2,0.06666667,0.16666667,1.36363636,0.25,0.6,3.464147062175293,5.041828294448164,3950
"Total","Edinson Volquez","TEX",2.2,12,3.375,3.375,1,0,0.08333333,0.08333333,0,0.27272727,1.5,0.3,0.75,3.566419792175293,4.289523688448733,3990
"Total","Yusmeiro Petit","OAK",21,74,6,1.71428571,3.5,0,0.18918919,0.05405405,0.13513514,0.13043478,0.61904762,0.16071429,0.84615385,2.3961851139042736,4.985518893173763,4020
"Total","Pedro Strop","2 Tms",1,9,9,36,0.25,0,0.11111111,0.44444444,-0.33333333,0.4,6,0.5,0.5,13.173472913285751,15.10174997367527,4070
"Total","Derek Holland","DET",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,4141
"Total","Jake Arrieta","2 Tms",50,229,7.38,4.32,1.70833333,1.8,0.1790393,0.10480349,0.07423581,0.29441624,1.64,0.31788079,0.69014085,5.739474347428866,5.114376907245703,4153
"Total","Rafael Dolis","TOR",18.1,78,13.25454545,7.85454545,1.6875,0.49090909,0.34615385,0.20512821,0.14102564,0.13333333,1.30909091,0.20588235,0.75221239,3.553659558642794,4.142114058865165,4185
"Total","Mark Melancon","2 Tms",20,81,5.85,2.7,2.16666667,0,0.16049383,0.07407407,0.08641976,0.21621622,1.1,0.25806452,0.81818182,2.761807441711426,3.418429137021303,4264
"Total","Justin Wilson","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,4301
"Total","Tyler Chatwood","2 Tms",19,83,12.31578947,4.73684211,2.6,0,0.31325301,0.12048193,0.19277108,0.24657534,1.47368421,0.38297872,0.82142857,2.0146336005142578,3.111767400922448,4338
"Total","Erik Kratz","NYY",1.1,4,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,6.08383538999061,4403
"Total","Jordan Zimmermann","2 Tms",5.2,29,4.76470588,4.76470588,1,0,0.10344828,0.10344828,0,0.46153846,2.64705882,0.52173913,0.66666667,3.6954947817081587,4.959880073611417,4505
"Total","Charlie Morton","2 Tms",38.2,168,12.10344828,3.95689655,3.05882353,1.62931035,0.30952381,0.10119048,0.20833333,0.22377622,1.26724138,0.29069767,0.61946903,4.60859804275327,3.920224774861942,4676
"Total","Nate Jones","3 Tms",13.1,61,8.775,5.4,1.625,2.7,0.21311475,0.13114754,0.08196721,0.24,1.5,0.24242424,0.97701149,7.597575569148795,5.812061433287898,4696
"Total","Matt Shoemaker","2 Tms",39.2,185,7.03361344,4.53781513,1.55,2.26890756,0.16756757,0.10810811,0.05945946,0.26993865,1.61344538,0.27419355,0.7,6.387092031444428,5.339732404110599,4776
"Total","Asdrubal Cabrera","ARI",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,4962
"Total","Jeurys Familia","NYM",17.2,84,7.64150943,7.64150943,1,0.50943396,0.17857143,0.17857143,0,0.26086957,1.86792453,0.32075472,0.88607595,4.749913064106291,5.797164425426828,5114
"Total","Wade LeBlanc","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,5221
"Total","Blake Parker","2 Tms",7.2,40,15.26086958,7.04347827,2.16666667,0,0.325,0.15,0.175,0.29411765,2.08695652,0.47619048,0.75,2.145600634926796,2.9001438313497077,5224
"Total","Wilmer Font","TOR",5,30,7.2,9,0.8,1.8,0.13333333,0.16666667,-0.03333334,0.4,3,0.45,0.36764706,7.191419792175293,8.447973912954332,5257
"Total","Sandy Leon","MIA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,5.755865595064295,5273
"Total","Michael Pineda","MIN",37.2,160,9.07964602,2.62831858,3.45454545,1.19469027,0.2375,0.06875,0.16875,0.2585034,1.30088496,0.31132075,0.83333333,3.7402321217902834,4.399561862971021,5372
"Total","Brad Peacock","HOU",0.1,3,0,0,0,0,0,0,0,0.66666667,6.00000006,0.66666667,1,3.191419792175293,8.976251031192163,5401
"Total","Pedro Baez","LAD",8.2,34,6.23076923,3.11538461,2,0,0.17647059,0.08823529,0.0882353,0.09677419,0.69230769,0.12,0.5,2.8452659421752933,5.737681535626393,5420
"Total","Jesse Chavez","TEX",8.2,34,5.19230769,3.11538461,1.66666667,0,0.14705882,0.08823529,0.05882353,0.22222222,1.03846154,0.24,0.6,3.422189022175293,5.424630584797789,5448
"Total","Ryan Brasier","BOS",9.1,45,9.64285715,6.75,1.42857143,0,0.22222222,0.15555556,0.06666666,0.27027027,1.82142857,0.35714286,0.76470588,3.2985626521752933,5.7777760135998015,5615
"Total","Tyler Clippard","MIN",12.2,49,7.81578947,1.42105263,5.5,0,0.2244898,0.04081633,0.18367347,0.21276596,0.94736842,0.27777778,0.83333333,1.9282619021752931,4.972909887058352,5640
"Total","Junior Guerra","2 Tms",17.2,90,9.16981132,10.18867925,0.9,1.52830189,0.2,0.22222222,-0.02222222,0.23529412,2.03773585,0.27083333,0.73170732,6.898824741952136,6.35488573410659,5702
"Total","Hernan Perez","WSN",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.137579154968262,2.883103457093239,5751
"Total","Kelvin Herrera","CHW",2,8,13.5,0,3,4.5,0.375,0,0.375,0.25,1,0.25,1,6.691419792175293,3.0838353827595713,6033
"Total","Dellin Betances","NYM",4,23,6.75,9,0.75,0,0.13043478,0.17391304,-0.04347826,0.35294118,2.5,0.42857143,0.58333333,6.1869330724529075,7.6331408677450465,6216
"Total","Trevor Cahill","2 Tms",28.1,120,7.94117647,3.17647059,2.5,1.27058824,0.20833333,0.08333333,0.125,0.25233645,1.30588235,0.2875,0.64814815,4.400110303199278,4.516219943216454,6249
"Total","David Phelps","3 Tms",15.2,59,14.93617021,1.72340425,8.66666667,1.72340425,0.44067797,0.05084746,0.38983051,0.18181818,0.82978723,0.26923077,0.6122449,3.113843456508338,1.6855551091947991,6316
"Total","Chris Archer","TBR",1.2,5,5.39999999,0,1,0,0.2,0,0.2,0.2,0.6,0.25,1,1.937579154968262,2.984893736548619,6345
"Total","Jake Odorizzi","2 Tms",12.2,56,7.81578948,4.97368421,1.57142857,1.42105263,0.19642857,0.125,0.07142857,0.26530612,1.57894737,0.30555556,0.93023256,5.138183683571778,5.086955055194574,6397
"Total","Trevor May","2 Tms",20,87,14.4,4.05,3.55555556,2.25,0.36781609,0.10344828,0.26436781,0.24675325,1.4,0.34146341,0.71428571,4.571678225208355,3.360544250417782,6398
"Total","Jose Cisnero","DET",20.1,87,10.62295082,5.75409836,1.84615385,0,0.27586207,0.14942529,0.12643678,0.17808219,1.27868852,0.26530612,0.85185185,2.8707414536665983,4.496850255818579,6399
"Total","Steve Cishek","2 Tms",18.2,84,12.05357143,6.75,1.78571429,0,0.29761905,0.16666667,0.13095238,0.20895522,1.5,0.31818182,0.65517241,2.8956808936170164,4.967089320020015,6483
"Total","Alex Cobb","2 Tms",43.1,187,8.51538461,3.11538461,2.73333333,1.03846154,0.21925134,0.0802139,0.13903744,0.23391813,1.26923077,0.28,0.67346939,3.8811265698148256,3.4556377578938515,6562
"Total","Robert Stock","BOS",6.1,30,11.36842106,9.94736843,1.14285714,0,0.26666667,0.23333333,0.03333334,0.2173913,1.89473684,0.33333333,0.58333333,3.9808934721752927,5.198752673477795,6576
"Total","Brad Brach","2 Tms",5,27,7.2,10.8,0.66666667,1.8,0.14814815,0.22222222,-0.07407407,0.25,2.2,0.26666667,0.94339623,8.36988353729248,8.010714906454087,6627
"Total","Carlos Carrasco","CLE",34,146,10.85294118,5.02941176,2.15789474,1.05882353,0.28082192,0.13013699,0.15068493,0.224,1.38235294,0.2962963,0.89622642,4.073772732175293,4.075639810719911,6632
"Total","Craig Kimbrel","CHC",20.2,84,16.98387097,3.0483871,5.57142857,1.30645161,0.46428571,0.08333333,0.38095238,0.17333333,0.96774194,0.3030303,0.84269663,2.577775531948267,1.9438737064602594,6655
"Total","Alex Colome","2 Tms",20,91,10.8,5.85,1.84615385,1.35,0.26373626,0.14285714,0.12087912,0.2027027,1.4,0.25,0.70895522,5.121678225208355,4.3610948490689525,6661
"Total","Julio Teheran","2 Tms",21.1,96,4.21875,5.90625,0.71428571,4.21875,0.10416667,0.14583333,-0.04166666,0.275,1.6875,0.19354839,0.77272727,10.307165932649815,7.144820295939619,6797
"Total","Johnny Cueto","SFG",50.1,227,7.86754967,3.75496689,2.0952381,0.71523179,0.1938326,0.09251101,0.10132159,0.2745098,1.52980132,0.33121019,0.74585635,3.7649829699615998,4.748156864797507,6893
"Total","Chase Anderson","2 Tms",35.1,155,7.38679245,4.0754717,1.8125,2.03773585,0.18709677,0.10322581,0.08387096,0.25,1.41509434,0.26262626,0.66985646,6.074006577637212,5.199776060483353,6895
"Total","Martin Perez","BOS",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,6902
"Total","Joakim Soria","2 Tms",12,49,8.25,3,2.75,1.5,0.2244898,0.08163265,0.14285715,0.22222222,1.16666667,0.25,0.98214286,4.500823950098235,4.346977119576654,6941
"Total","Luis Garcia","TEX",4,21,11.25,6.75,1.66666667,2.25,0.23809524,0.14285714,0.0952381,0.38888889,2.5,0.5,0.46511628,6.191419792175293,3.9055583223700525,6984
"Total","Ian Kennedy","2 Tms",17,69,10.58823529,3.17647059,3.33333333,2.11764706,0.28985507,0.08695652,0.20289855,0.19672131,1.05882353,0.21052632,0.52238806,5.100925299112334,4.43001752004904,6986
"Total","Ryan Pressly","HOU",21.2,90,12.04615385,1.66153846,7.25,0.41538462,0.32222222,0.04444444,0.27777778,0.23529412,1.10769231,0.34545455,0.80508475,1.7811265598153994,2.384916490535017,7005
"Total","Pat Venditte","MIA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8085802678247065,-2.8085802678247074,7108
"Total","Daniel Bard","COL",24.1,118,13.31506849,4.80821918,2.76923077,1.47945205,0.30508475,0.11016949,0.19491526,0.31067961,1.84931507,0.4375,0.74257426,4.068977835055859,3.600261440153475,7115
"Total","Daniel Hudson","WSN",19.2,81,11.89830508,3.66101695,3.25,1.83050847,0.32098765,0.09876543,0.22222222,0.15714286,0.96610169,0.16666667,0.83333333,4.537837110153637,4.340799303982352,7146
"Total","Logan Forsythe","MIA",1,4,0,0,0,0,0,0,0,0.33333333,1,0.25,0,3.191419792175293,8.976250973343848,7185
"Total","Greg Holland","KCR",27.1,105,9.87804878,3.29268293,3,0.65853659,0.28571429,0.0952381,0.19047619,0.1827957,0.98780488,0.24193548,0.75396825,3.133823441800376,3.4761891107336877,7196
"Total","Matt Davidson","CIN",1.2,7,5.39999999,5.39999999,1,5.39999999,0.14285714,0.14285714,0,0.16666667,1.2,0,0,11.591419772175293,6.10535225881485,7226
"Total","Craig Stammen","SDP",27,113,7.66666667,1.66666667,4.6,1.33333333,0.20353982,0.04424779,0.15929203,0.26213592,1.18518519,0.29487179,0.81632653,4.2706253393859415,3.8008215789441713,7274
"Total","Javy Guerra","WSN",7.1,32,7.36363637,4.90909091,1.5,1.22727273,0.1875,0.125,0.0625,0.25,1.5,0.28571429,0.9375,4.964147062175293,6.083835384074305,7407
"Total","J.A. Happ","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,7410
"Total","Wade Davis","2 Tms",13,55,9,4.15384615,2.16666667,2.07692308,0.23636364,0.10909091,0.12727273,0.22916667,1.30769231,0.24242424,0.546875,5.5359998265460035,4.351813655695803,7441
"Total","Anthony Swarzak","ARI",1,6,9,0,1,9,0.16666667,0,0.16666667,0.5,3,0.5,0,14.137579154968261,6.374152061343193,7466
"Total","Collin McHugh","TBR",6,24,12,4.5,2.66666667,0,0.33333333,0.125,0.20833333,0.21052632,1.16666667,0.33333333,0.875,2.470912484968262,3.3436746393640844,7531
"Total","Neil Walker","PHI",0,1,0,9,0,0,0,1,-1,0,1,0,1,6.191419792175293,6.191419792175293,7539
"Total","Jake McGee","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,7550
"Total","Nick Vincent","MIA",9,34,6,1,6,2,0.17647059,0.02941176,0.14705883,0.21875,0.88888889,0.20833333,0.64516129,5.413642012175293,4.6672831926080915,7555
"Total","Jordan Lyles","TEX",51.1,238,6.66233766,4.73376623,1.40740741,1.05194805,0.15966387,0.11344538,0.04621849,0.27184466,1.61688312,0.30120482,0.67460317,4.841572226206735,5.690941386880562,7593
"Total","Tommy Milone","2 Tms",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1644994735717775,3.1644994735717775,7608
"Total","Juan Nicasio","TEX",0.1,5,0,54.00000054,0,0,0,0.4,-0.4,0.66666667,12.00000012,0.66666667,0.75,21.191419972175293,26.976251211192164,7731
"Total","Mike Fiers","OAK",32.2,145,7.43877551,3.58163265,2.07692308,1.65306122,0.1862069,0.08965517,0.09655173,0.26153846,1.43877551,0.28865979,0.71428571,5.2998189323795,5.739856057607487,7754
"Total","Richard Bleier","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,7803
"Total","Hunter Strickland","3 Tms",9.2,40,6.51724138,1.86206896,3.5,0,0.175,0.05,0.125,0.26315789,1.24137931,0.32258065,0.83333333,2.3211323871451857,3.946275705745145,7836
"Total","Josh Lindblom","MIL",30,139,8.1,4.8,1.6875,2.4,0.1942446,0.11510791,0.07913669,0.28333333,1.66666667,0.30588235,0.66985646,6.74672010543757,5.836172556055277,7882
"Total","Cory Gearrin","MIN",0.2,3,13.49999993,13.49999993,1,0,0.33333333,0.33333333,0,0,1.49999999,0,1,4.691419782175293,7.583835360797492,7947
"Total","Anthony Bass","2 Tms",19,81,7.57894737,4.26315789,1.77777778,0.94736842,0.19753086,0.11111111,0.08641975,0.24242424,1.31578947,0.2745098,0.63492063,4.743919129872514,5.09648264124627,7982
"Total","Marcus Walden","BOS",5.2,29,9.52941176,1.58823529,6,3.17647059,0.20689655,0.03448276,0.17241379,0.39285714,2.11764706,0.45,0.32608696,6.191419792175294,2.6240370597740874,8004
"Total","Matt Carpenter","STL",0.2,3,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,7.637579134968262,12.874152012660328,8090
"Total","Bryan Shaw","2 Tms",17,67,10.58823529,5.29411765,2,0,0.29850746,0.14925373,0.14925373,0.12280702,1,0.18918919,0.88235294,2.55884515388715,3.380268350769492,8110
"Total","Brett Anderson","MIL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,8223
"Total","Paolo Espino","WSN",11,43,4.90909091,1.63636364,3,0.81818182,0.13953488,0.04651163,0.09302325,0.24390244,1.09090909,0.26470588,0.75471698,3.7853635361776803,5.000419649826698,8246
"Total","AJ Ramos","COL",0.2,6,0,0,0,13.49999993,0,0,0,0.66666667,5.99999997,0.6,1,22.69141969217529,8.976250944419693,8350
"Total","Homer Bailey","MIN",3,17,9,9,1,0,0.17647059,0.17647059,0,0.30769231,2.33333333,0.4,1,5.191419792175294,6.476937832434973,8362
"Total","Deolis Guerra","2 Tms",16,51,9.5625,0.5625,17,0,0.33333333,0.01960784,0.31372549,0.06,0.25,0.09090909,0.75,1.2135393142700197,2.797983315587044,8410
"Total","Ehire Adrianza","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,8.976251031192163,8418
"Total","Justin Verlander","HOU",4,14,6.75,2.25,3,2.25,0.21428571,0.07142857,0.14285714,0.15384615,0.75,0.11111111,1,5.691419792175293,3.4055583223700525,8700
"Total","Tanner Roark","TOR",27.2,120,8.78313253,5.53012048,1.58823529,2.27710843,0.225,0.14166667,0.08333333,0.22330097,1.44578313,0.23188406,0.62913907,6.364358493664371,5.328956339008393,8753
"Total","Oliver Drake","TBR",5.2,25,4.76470588,7.94117647,0.6,1.58823529,0.12,0.2,-0.08,0.2,1.58823529,0.1875,0.65789474,7.073772732175294,5.80050764614087,8823
"Total","Cesar Valdez","BAL",15.1,63,7.63043478,2.34782609,3.25,0,0.20634921,0.06349206,0.14285715,0.21052632,1.04347826,0.26666667,0.70588235,2.4424263790251652,4.005758020653184,9013
"Total","Kirby Yates","SDP",2.1,15,15.42857145,7.71428573,2,3.85714286,0.26666667,0.13333333,0.13333334,0.41666667,3,0.5,0.17857143,7.9057055121752935,3.9870858450744042,9073
"Total","Brad Hand","WSN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,9111
"Total","Nathan Eovaldi","BOS",61.2,241,8.9027027,1.75135135,5.08333333,0.43783784,0.25311203,0.04979253,0.2033195,0.20089286,0.92432432,0.25925926,0.62724014,2.544645372681062,3.7695672681695713,9132
"Total","Patrick Corbin","WSN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,9323
"Total","Jared Hughes","NYM",8.1,46,5.4,7.56,0.71428571,2.16,0.10869565,0.15217391,-0.04347826,0.2972973,2.16,0.3,0.69767442,8.351419792175292,7.313959019044989,9325
"Total","Brock Holt","WSN",0,1,0,0,0,0,0,0,0,1,1,1,1,3.191419792175293,3.191419792175293,9345
"Total","Josh Tomlin","ATL",27,114,7.66666667,2.66666667,2.875,0.66666667,0.20175439,0.07017544,0.13157895,0.27184466,1.33333333,0.325,0.73099415,3.4327321731062828,4.867858310871655,9388
"Total","Dallas Keuchel","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,9434
"Total","Jeremy Jeffress","CHC",13.2,51,5.26829268,3.29268293,1.6,0.65853659,0.15686275,0.09803922,0.05882353,0.13636364,0.80487805,0.14285714,0.86206897,4.508492962175293,4.827114441301148,9490
"Total","David Hale","2 Tms",18.1,72,6.38181818,3.92727273,1.625,0.49090909,0.18055556,0.11111111,0.06944445,0.17460317,1.03636364,0.20408163,0.75268817,3.9247096112083293,4.808763695608897,9756
"Total","Joe Kelly","LAD",7.2,35,7.04347826,1.17391304,6,1.17391304,0.17142857,0.02857143,0.14285714,0.29411765,1.43478261,0.33333333,0.52083333,3.6920908467556153,4.093207051439662,9761
"Total","Garrett Richards","2 Tms",51.2,228,7.83870968,3.65806452,2.14285714,1.39354839,0.19736842,0.09210526,0.10526316,0.2961165,1.58709677,0.34415584,0.80508475,4.6536062972495635,4.249427185932474,9784
"Total","Miles Mikolas","STL",1.1,6,13.50000003,0,2,0,0.33333333,0,0.33333333,0.2,0.75,0.33333333,1,2.3875791549682615,2.3875791530932613,9803
"Total","Sergio Romo","2 Tms",15,69,9,4.2,2.14285714,0,0.2173913,0.10144928,0.11594202,0.26666667,1.53333333,0.34782609,0.75,2.7686870786998448,4.4953112317575785,9817
"Total","Chaz Roe","TBR",2,9,9,0,2,0,0.22222222,0,0.22222222,0.25,1,0.33333333,1,2.673472913106283,5.5658885036905605,9866
"Total","Darin Ruf","SFG",0.2,4,0,0,0,0,0,0,0,0.5,2.99999999,0.5,1,3.137579154968262,10.992438475256362,9929
"Total","Brandon Kintzler","2 Tms",17,78,4.23529412,3.70588235,1.14285714,1.05882353,0.1025641,0.08974359,0.01282051,0.30434783,1.64705882,0.31147541,0.79365079,4.991723829273013,4.98580396608866,9939
"Total","Mike Minor","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,3.191419792175293,10021
"Total","Tyler Matzek","ATL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,10058
"Total","Brooks Raley","HOU",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1555260340372726,3.1555260340372726,10061
"Total","Caleb Thielbar","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.173472913106283,3.173472913106283,10078
"Total","Kyle Gibson","TEX",59,243,5.49152542,2.74576271,2,1.22033898,0.14814815,0.07407407,0.07407408,0.23181818,1.16949153,0.24431818,0.73248408,4.875603422597319,4.666489543183723,10123
"Total","Stephen Strasburg","WSN",9.2,51,9.31034482,5.58620689,1.66666667,1.86206896,0.19607843,0.11764706,0.07843137,0.31818182,2.06896552,0.375,0.71428571,5.941822047145186,5.1145980408855785,10131
"Total","Brad Boxberger","2 Tms",18.1,70,8.34545455,2.45454545,3.4,0.98181818,0.24285714,0.07142857,0.17142857,0.14516129,0.76363636,0.15555556,0.98360656,3.703591039178321,4.279332536666561,10133
"Total","Ryan Weber","BOS",22.1,87,4.43283582,3.62686567,1.22222222,1.6119403,0.12643678,0.10344828,0.0229885,0.22666667,1.1641791,0.21311475,0.89285714,6.012315312175293,5.410772383900138,10160
"Total","Shelby Miller","CHC",0.1,7,0,81.00000081,0,0,0,0.42857143,-0.42857143,0.75,18.00000018,0.75,0.83333333,30.137579424968262,35.37415238370893,10197
"Total","Aaron Northcraft","SDP",4.1,16,4.15384616,6.23076924,0.66666667,0,0.125,0.1875,-0.0625,0.15384615,1.15384615,0.18181818,0.8,4.291425304968262,5.499865212102696,10218
"Total","Ryan Tepera","CHC",19.1,73,12.10344827,4.18965517,2.88888889,0.93103448,0.35616438,0.12328767,0.23287671,0.13114754,0.87931034,0.17142857,0.52631579,3.3713960235717777,3.2569994292577404,10291
"Total","Zack Wheeler","PHI",78,315,9.23076923,2.30769231,4,0.57692308,0.25396825,0.06349206,0.19047619,0.21799308,1.06410256,0.28292683,0.7654321,2.906248508023937,3.234014726421509,10310
"Total","Erasmo Ramirez","NYM",6.1,23,7.10526316,2.84210526,2.5,0,0.2173913,0.08695652,0.13043478,0.14285714,0.78947368,0.1875,1,2.5598408421752925,4.386629639489158,10314
"Total","Juan Minaya","MIN",3,13,3,6,0.5,0,0.07692308,0.15384615,-0.07692307,0.18181818,1.33333333,0.2,0.75,4.470912484968262,6.216436790426573,10341
"Total","John Ryan Murphy","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.191419792175293,8.976251031192163,10346
"Total","Mychal Givens","2 Tms",17.2,71,8.15094339,4.0754717,2,2.03773585,0.22535211,0.11267606,0.11267605,0.17460317,1.0754717,0.1627907,0.97014925,5.6525258608687325,4.50257454573095,10430
"Total","Jimmy Nelson","LAD",9,39,14,6,2.33333333,0,0.35897436,0.15384615,0.20512821,0.1875,1.33333333,0.33333333,0.84615385,2.359801374968262,3.523484245273802,10547
"Total","Scott Alexander","LAD",0,0,0,0,0,0,0,0,0,0,0,0,1,3.137579154968262,3.137579154968262,10591
"Total","Tyler Thornburg","CIN",4.1,20,12.46153847,6.23076924,2,0,0.3,0.15,0.15,0.23529412,1.61538462,0.36363636,0.85714286,2.4991121021752933,4.724047170726759,10688
"Total","Trevor Rosenthal","2 Tms",12.2,49,15.63157894,3.55263158,4.4,0,0.44897959,0.10204082,0.34693877,0.11904762,0.78947368,0.23809524,0.90909091,1.1387882121752932,2.5088798089474618,10745
"Total","Shane Greene","ATL",11.2,48,8.48571428,3.08571428,2.75,1.54285714,0.22916667,0.08333333,0.14583334,0.28571429,1.37142857,0.33333333,0.77464789,4.819991222175293,3.9136669190931785,10756
