P,P,C,1B,2B,3B,SS,OF,OF,OF,OF
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Bobby Bradley (18305858),Jace Peterson (18305910),Abraham Toro (18305954),Harold Castro (18306075),Bradley Zimmer (18306180),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jorge Alfaro (18306142),Ty France (18306006),Jace Peterson (18305910),Jonathan Villar (18306023),Miguel Rojas (18306035),Brian Goodwin (18306054),Joey Gallo (18305848),Alex Verdugo (18305916)
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Alex Kirilloff (18305949),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Brian Goodwin (18306054),Joey Gallo (18305848),Akil Baddoo (18305978)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yan Gomes (18306047),Miguel Cabrera (18306022),Jace Peterson (18305910),Eric Sogard (18306157),J.P. Crawford (18305927),Brian Goodwin (18306054),Joey Gallo (18305848),Andrew McCutchen (18305964)
Jacob deGrom (18305745),Carlos Rodon (18305746),Austin Hedges (18306169),Dominic Smith (18305960),Jace Peterson (18305910),Jeimer Candelario (18305953),Zack Short (18306151),Joey Gallo (18305848),Cedric Mullins (18305926),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yadier Molina (18305865),Bobby Dalbec (18306096),Jace Peterson (18305910),Kelvin Gutierrez (18306270),Ramon Urias (18306043),Robbie Grossman (18305989),Joey Gallo (18305848),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Miguel Cabrera (18306022),Jace Peterson (18305910),Jose Ramirez (18305808),Zack Short (18306151),Brian Goodwin (18306054),Anthony Santander (18306055),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Ty France (18306006),Jace Peterson (18305910),Ernie Clement (18306213),Amed Rosario (18305969),Brian Goodwin (18306054),Akil Baddoo (18305978),Joey Gallo (18305848)
Jacob deGrom (18305745),Carlos Rodon (18305746),Pedro Severino (18306090),Miguel Cabrera (18306022),Jace Peterson (18305910),Patrick Wisdom (18305861),J.P. Crawford (18305927),Bradley Zimmer (18306180),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jorge Alfaro (18306142),Rhys Hoskins (18305804),Jace Peterson (18305910),Jeimer Candelario (18305953),Ramon Urias (18306043),Bradley Zimmer (18306180),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Max Stassi (18305933),Carlos Santana (18305905),Jace Peterson (18305910),Hunter Dozier (18306112),Ramon Urias (18306043),Joey Gallo (18305848),Brian Goodwin (18306054),Robbie Grossman (18305989)
Carlos Rodon (18305746),Jacob deGrom (18305745),Austin Hedges (18306169),Matt Olson (18305822),Jace Peterson (18305910),Jeimer Candelario (18305953),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Harold Ramirez (18306124)
Jacob deGrom (18305745),Carlos Rodon (18305746),Martin Maldonado (18306299),Matt Olson (18305822),Jace Peterson (18305910),Ernie Clement (18306213),Harold Castro (18306075),Joey Gallo (18305848),Brian Goodwin (18306054),Garrett Hampson (18305935)
Jacob deGrom (18305745),Carlos Rodon (18305746),Austin Hedges (18306169),Miguel Cabrera (18306022),Jace Peterson (18305910),Jose Peraza (18306110),Brendan Rodgers (18305856),Mitch Haniger (18305893),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Victor Caratini (18306037),Bobby Dalbec (18306096),Jace Peterson (18305910),Jose Peraza (18306110),Zack Short (18306151),Joey Gallo (18305848),Brian Goodwin (18306054),Starling Marte (18305866)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Anthony Rendon (18305871),Kevin Newman (18306150),Joey Gallo (18305848),Taylor Ward (18306123),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Yadier Molina (18305865),Bobby Dalbec (18306096),Jace Peterson (18305910),Harold Castro (18306075),Zack Short (18306151),Joc Pederson (18305906),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Christian Walker (18306036),Jace Peterson (18305910),Kelvin Gutierrez (18306270),Ramon Urias (18306043),Brian Goodwin (18306054),Robbie Grossman (18305989),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Pedro Severino (18306090),Bobby Bradley (18305858),Jace Peterson (18305910),Harold Castro (18306075),Miguel Rojas (18306035),Joey Gallo (18305848),Brian Goodwin (18306054),Luis Rengifo (18306149)
Carlos Rodon (18305746),Jacob deGrom (18305745),Christian Vazquez (18305952),Keston Hiura (18305914),Jace Peterson (18305910),Ernie Clement (18306213),Elvis Andrus (18306152),Joey Gallo (18305848),Joc Pederson (18305906),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),James McCann (18305951),Dominic Smith (18305960),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Joey Gallo (18305848),Adam Duvall (18305945),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),James McCann (18305951),Dominic Smith (18305960),Jace Peterson (18305910),Eric Sogard (18306157),Ramon Urias (18306043),Brian Goodwin (18306054),Adam Duvall (18305945),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),William Contreras (18305988),Miguel Cabrera (18306022),Jace Peterson (18305910),Austin Riley (18305888),Andrelton Simmons (18306089),Joey Gallo (18305848),Robbie Grossman (18305989),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Ryan Jeffers (18305975),Bobby Bradley (18305858),Jace Peterson (18305910),Starlin Castro (18306046),Harold Castro (18306075),Joey Gallo (18305848),Jake Bauers (18306167),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Rhys Hoskins (18305804),Jace Peterson (18305910),Ernie Clement (18306213),Josh Rojas (18305991),Joey Gallo (18305848),Brian Goodwin (18306054),Kevin Pillar (18306041)
Jacob deGrom (18305745),Carlos Rodon (18305746),Jonah Heim (18306108),Keston Hiura (18305914),Jace Peterson (18305910),Harold Castro (18306075),Nicky Lopez (18306118),Luis Arraez (18305994),Joey Gallo (18305848),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Ryan Mountcastle (18305925),Jace Peterson (18305910),Jordy Mercer (18306382),Harold Castro (18306075),Joey Gallo (18305848),Ramon Laureano (18305828),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Alex Kirilloff (18305949),Jace Peterson (18305910),Brock Holt (18306004),Harold Castro (18306075),Brian Goodwin (18306054),Joey Gallo (18305848),Taylor Ward (18306123)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Bobby Dalbec (18306096),Jace Peterson (18305910),Nolan Arenado (18305787),Andrelton Simmons (18306089),Brian Goodwin (18306054),Josh Reddick (18306088),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Patrick Wisdom (18305861),Jace Peterson (18305910),Jeimer Candelario (18305953),Amed Rosario (18305969),Brian Goodwin (18306054),Joey Gallo (18305848),Nomar Mazara (18306139)
Jacob deGrom (18305745),Carlos Rodon (18305746),Christian Vazquez (18305952),Jonathan Schoop (18305790),Jace Peterson (18305910),Starlin Castro (18306046),Elvis Andrus (18306152),Brian Goodwin (18306054),Jake Bauers (18306167),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Christian Vazquez (18305952),Bobby Dalbec (18306096),Jace Peterson (18305910),Josh Donaldson (18305805),Elvis Andrus (18306152),Guillermo Heredia (18306100),Brian Goodwin (18306054),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Jake Rogers (18306011),Ryan Mountcastle (18305925),Jace Peterson (18305910),Harold Castro (18306075),Gleyber Torres (18305947),Joey Gallo (18305848),Jake Bauers (18306167),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Michael Perez (18306166),Bobby Bradley (18305858),Jace Peterson (18305910),Andy Ibanez (18306159),Brendan Rodgers (18305856),Brian Goodwin (18306054),Tony Kemp (18306009),Joey Gallo (18305848)
Carlos Rodon (18305746),Jacob deGrom (18305745),Riley Adams (18306371),Trey Mancini (18305883),Jace Peterson (18305910),Ke'Bryan Hayes (18305900),Zack Short (18306151),Cedric Mullins (18305926),Brian Goodwin (18306054),Bryan Reynolds (18305875)
Jacob deGrom (18305745),Carlos Rodon (18305746),Riley Adams (18306371),Miguel Cabrera (18306022),Jace Peterson (18305910),Jeimer Candelario (18305953),Ramon Urias (18306043),Cedric Mullins (18305926),Robbie Grossman (18305989),Brian Goodwin (18306054)
Jacob deGrom (18305745),Carlos Rodon (18305746),Yermin Mercedes (18306262),Ryan Mountcastle (18305925),Jace Peterson (18305910),Asdrubal Cabrera (18306095),Nicky Lopez (18306118),Joey Gallo (18305848),Trent Grisham (18305870),Brian Goodwin (18306054)
Carlos Rodon (18305746),Jacob deGrom (18305745),Martin Maldonado (18306299),Keston Hiura (18305914),Jace Peterson (18305910),Cavan Biggio (18305881),Josh Rojas (18305991),Brian Goodwin (18306054),Joey Gallo (18305848),Gerardo Parra (18306200)
Jacob deGrom (18305745),Carlos Rodon (18305746),Victor Caratini (18306037),Keston Hiura (18305914),Jace Peterson (18305910),Jordy Mercer (18306382),Andrelton Simmons (18306089),Joey Gallo (18305848),Brian Goodwin (18306054),Starling Marte (18305866)
