,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
10,TB,6/13/2021,1,608379,Michael Wacha,SP,Y,,3,6,0,8.67857143,2.25,3.85714286,1.60714286,0.2231405,0.05785124,0.16528926,0.26548673,1.32142857,0.30864198,0.67741935,4.41898619333262,4.134532532550726,8.56097561,1.75609756,4.875,2.19512195,0.22159091,0.04545455,0.17613636,0.2969697,1.3902438999999998,0.33050847,0.68181818,5.087608049135018,4.2555188021083366,26.03571429,6.75,11.571428580000001,4.82142858,0.6694215,0.17355372,0.49586778,0.79646019,3.9642857099999995,0.92592594,2.03225805,13.25695857999786,12.40359759765218,51.36585366,10.53658536,29.25,13.1707317,1.32954546,0.2727273,1.05681816,1.7818182,8.341463399999999,1.9830508199999999,4.09090908,30.52564829481011,25.533112812650018,20210613,116r,608379,1.0,0,1.0,0.1,7000.0,TAM,v bal,,7,1
11,TOR,6/13/2021,1,592662,Robbie Ray,SP,Y,,1,8,0,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,11.0,5.77777778,1.90384615,2.44444444,0.26612903,0.13978495,0.12634408,0.26349206,1.66666667,0.30964467,0.82862524,6.24814964346632,5.051969322976989,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,88.0,46.22222224,15.2307692,19.55555552,2.12903224,1.1182796,1.01075264,2.10793648,13.33333336,2.47715736,6.62900192,49.98519714773056,40.41575458381591,20210613,123v,592662,1.0,0,1.0,27.3,8800.0,TOR,@ bos,,18,4
12,BOS,6/13/2021,1,527048,Martin Perez,SP,Y,,1,8,0,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.2195122,1.08695652,0.25806452,0.66176471,4.292983505854688,4.548068127389431,7.39726027,3.60616438,2.05128205,0.92465753,0.19323671,0.0942029,0.09903381,0.2479564,1.33561644,0.28825623,0.78333333,4.183097849521784,4.7922637364469525,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.2195122,1.08695652,0.25806452,0.66176471,4.292983505854688,4.548068127389431,59.17808216,28.84931504,16.4102564,7.39726024,1.54589368,0.7536232,0.79227048,1.9836512,10.68493152,2.30604984,6.26666664,33.46478279617427,38.33810989157562,20210613,101g,527048,1.0,0,1.0,-11.2,7700.0,BOS,v tor,,4,18
13,SD,6/13/2021,1,663978,Chris Paddack,SP,Y,,3,5,1,7.2295082,2.06557377,3.5,1.32786885,0.2,0.05714286,0.14285714,0.23245614,1.09836066,0.25433526,0.625,4.165529212537694,4.12050212654554,10.2761194,2.01492537,5.1,2.41791045,0.26153846,0.05128205,0.21025641,0.27322404,1.34328358,0.31666667,0.79646018,5.185451780573464,3.5846480077509466,21.6885246,6.196721309999999,10.5,3.98360655,0.6000000000000001,0.17142858,0.42857142,0.69736842,3.29508198,0.7630057800000001,1.875,12.496587637613082,12.361506379636621,51.380597,10.07462685,25.5,12.08955225,1.3076922999999998,0.25641025,1.05128205,1.3661202000000001,6.7164179,1.58333335,3.9823009,25.927258902867322,17.923240038754734,20210613,151k,663978,1.0,9,1.0,27.9,9400.0,SDG,@ nym,,7,3
14,NYM,6/13/2021,1,664192,Joey Lucchesi,SP,Y,,1,7,1,10.125,0.0,9.0,0.0,0.24324324,0.0,0.24324324,0.33333333,1.375,0.42307692,0.84615385,1.6510393142700197,2.1102644845843317,9.11688312,3.50649351,2.6,1.05194805,0.23008850000000006,0.08849558,0.14159292,0.28571429,1.48051948,0.34246575,0.54597701,3.92449145457526,4.888879973095124,10.125,0.0,9.0,0.0,0.24324324,0.0,0.24324324,0.33333333,1.375,0.42307692,0.84615385,1.6510393142700197,2.1102644845843317,63.81818184000001,24.54545457,18.2,7.36363635,1.6106195000000003,0.61946906,0.9911504400000001,2.00000003,10.363636360000001,2.39726025,3.82183907,27.471440182026818,34.22215981166587,20210613,145z,664192,1.0,9,1.0,18.25,6200.0,NYM,v sdg,,3,7
15,CHW,6/13/2021,1,607074,Carlos Rodon,SP,Y,,1,8,0,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,12.35294118,2.64705882,4.66666667,1.23529412,0.34146341,0.07317073,0.26829268,0.18378378,0.96078431,0.25,0.83710407,3.3606553163496202,3.2928312256640084,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,98.82352944,21.17647056,37.33333336,9.88235296,2.73170728,0.58536584,2.14634144,1.47027024,7.68627448,2.0,6.69683256,26.885242530796962,26.342649805312067,20210613,127s,607074,1.0,0,1.0,33.95,10200.0,CHW,@ det,,4,1
16,DET,6/13/2021,1,608335,Kyle Funkhouser,SP,Y,,6,3,0,7.29729729,8.02702702,0.90909091,0.72972973,0.15384615,0.16923077,-0.01538462,0.31372549,2.18918919,0.34883721,0.703125,5.279155769174499,6.198338799592631,6.86440678,2.74576271,2.5,1.37288136,0.19736842,0.07894737,0.11842105,0.22058824,1.06779661,0.23529412,0.4494382000000001,4.689466926989917,3.6497258869501583,43.783783740000004,48.162162120000005,5.45454546,4.37837838,0.9230768999999999,1.01538462,-0.09230772,1.88235294,13.13513514,2.09302326,4.21875,31.674934615046993,37.19003279755579,20.593220340000002,8.23728813,7.5,4.11864408,0.59210526,0.23684211,0.35526314999999997,0.66176472,3.20338983,0.7058823599999999,1.3483146000000004,14.068400780969752,10.949177660850475,20210613,158e,608335,1.0,0,1.0,6.8,4000.0,DET,v chw,,1,4
17,HOU,6/13/2021,1,664285,Framber Valdez,SP,Y,,1,8,0,12.62903226,2.17741935,5.8,0.0,0.32584270000000004,0.05617978,0.26966292,0.24358974,1.16129032,0.36538462,0.7037036999999999,1.541048117930292,2.5673891337212966,9.0,2.21311475,4.06666667,0.8852459,0.24897959,0.06122449,0.1877551,0.22566372,1.08196721,0.28125,0.80858086,3.3474105216037637,2.9764560338415085,12.62903226,2.17741935,5.8,0.0,0.32584270000000004,0.05617978,0.26966292,0.24358974,1.16129032,0.36538462,0.7037036999999999,1.541048117930292,2.5673891337212966,72.0,17.704918,32.53333336,7.0819672,1.99183672,0.48979592,1.5020408,1.80530976,8.65573768,2.25,6.46864688,26.77928417283011,23.811648270732068,20210613,150h,664285,1.0,0,1.0,16.95,8200.0,HOU,@ min,,14,3
18,MIN,6/13/2021,1,501381,Michael Pineda,SP,Y,,3,6,0,9.07964602,2.62831858,3.45454545,1.19469027,0.2375,0.06875,0.16875,0.2585034,1.30088496,0.31132075,0.83333333,3.7402321217902834,4.399561862971021,8.59090909,1.96363636,4.375,0.98181818,0.24475524,0.05594406,0.18881118,0.19696970000000005,0.92727273,0.23157895,0.6462585,3.4031015788394083,3.8786484934442167,27.238938060000002,7.8849557400000005,10.36363635,3.58407081,0.7124999999999999,0.20625000000000002,0.5062500000000001,0.7755102,3.90265488,0.93396225,2.49999999,11.22069636537085,13.198685588913063,51.54545454,11.78181816,26.25,5.89090908,1.46853144,0.33566436,1.13286708,1.1818182000000004,5.56363638,1.3894737,3.8775509999999995,20.41860947303645,23.2718909606653,20210613,103g,501381,1.0,0,1.0,0.8,7200.0,MIN,v hou,,3,14
19,PIT,6/13/2021,1,640444,Wil Crowe,SP,Y,,2,6,1,6.75,9.0,0.75,2.25,0.15584416,0.20779221,-0.05194805,0.3,2.125,0.31111111,0.77464789,7.8954309145497374,7.114059114320782,9.25714286,3.47142857,2.66666667,3.08571429,0.21052632,0.07894737,0.13157895,0.33333333,1.84285714,0.37142857,0.63218391,7.0942810302520485,4.719617242911392,13.5,18.0,1.5,4.5,0.31168832,0.41558442,-0.1038961,0.6,4.25,0.62222222,1.54929578,15.790861829099475,14.228118228641565,55.54285716,20.82857142,16.00000002,18.51428574,1.2631579199999998,0.47368422,0.7894737000000001,1.99999998,11.057142840000001,2.22857142,3.7931034599999998,42.56568618151229,28.31770345746835,20210613,161z,640444,1.0,9,1.0,21.45,6900.0,PIT,@ mil,,2,5
20,MIL,6/13/2021,1,605288,Adrian Houser,SP,Y,,5,3,1,6.83766234,4.20779221,1.625,1.92857143,0.15662651,0.09638554,0.06024097,0.30044843,1.77272727,0.32183908,0.67885117,5.893520276206735,4.65540880324609,8.17714286,3.08571429,2.65,0.92571429,0.23766816,0.0896861,0.14798206,0.21827411,1.08,0.26428571,0.83617747,3.91832369239577,3.2976122756363098,34.1883117,21.03896105,8.125,9.642857150000001,0.7831325499999999,0.4819277,0.30120484999999997,1.5022421499999998,8.86363635,1.6091954,3.3942558499999995,29.467601381033678,23.277044016230448,24.53142858,9.25714287,7.949999999999999,2.77714287,0.7130044799999999,0.26905830000000003,0.44394617999999997,0.65482233,3.24,0.79285713,2.50853241,11.75497107718731,9.89283682690893,20210613,132a,605288,1.0,9,1.0,8.55,8300.0,MIL,v pit,,5,2
21,KC,6/13/2021,1,663460,Kris Bubic,SP,Y,,2,7,0,9.2368421,4.97368421,1.85714286,0.71052632,0.24074074,0.12962963,0.11111111,0.21276596,1.34210526,0.27272727,0.83333333,3.79324470583187,4.217113661809842,8.07476636,3.91121495,2.06451613,1.13551402,0.20846906,0.1009772,0.10749186,0.25182482,1.40186916,0.29850746,0.78299776,4.4046857193997155,4.584998574361012,18.4736842,9.94736842,3.71428572,1.42105264,0.48148148,0.25925926,0.22222222,0.42553192,2.68421052,0.54545454,1.66666666,7.58648941166374,8.434227323619684,56.52336452,27.37850465,14.45161291,7.94859814,1.45928342,0.7068404,0.75244302,1.76277374,9.81308412,2.08955222,5.48098432,30.83280003579801,32.094990020527085,20210613,159t,663460,1.0,0,1.0,4.5,5600.0,KAN,@ oak,,3,6
22,OAK,6/13/2021,1,605135,Chris Bassitt,SP,Y,,3,6,0,9.23316062,2.23834197,4.125,1.39896373,0.25095057,0.0608365,0.19011407,0.225,1.0880829,0.26347305,0.73333333,4.0611719505073145,4.310471810296331,8.54587156,2.2293578,3.83333333,0.24770642,0.23,0.06,0.17,0.22545455,1.10091743,0.29126214,0.82725061,2.5730033289730336,3.7925288334076415,27.69948186,6.71502591,12.375,4.19689119,0.75285171,0.1825095,0.57034221,0.675,3.2642487000000004,0.79041915,2.1999999900000002,12.183515851521943,12.931415430888993,51.27522936,13.376146799999999,22.99999998,1.4862385200000001,1.3800000000000001,0.36,1.02,1.3527273,6.60550458,1.7475728400000001,4.96350366,15.438019973838202,22.75517300044585,20210613,125r,605135,1.0,0,1.0,16.75,9400.0,OAK,v kan,,6,3
23,LAA,6/13/2021,1,663776,Patrick Sandoval,SP,Y,,2,6,1,9.58064516,2.17741935,4.4,2.61290323,0.26190476,0.05952381,0.20238095,0.20512821,1.01612903,0.2,0.58823529,5.692786066805772,3.664834740240287,6.75,4.09821428,1.64705882,1.92857143,0.16766467,0.10179641,0.06586826,0.28378378,1.58035714,0.30088496,0.84016393,5.9009688133465685,4.544580313875697,19.16129032,4.3548387,8.8,5.22580646,0.52380952,0.11904762,0.4047619,0.41025642,2.03225806,0.4,1.17647058,11.385572133611545,7.329669480480574,40.5,24.589285679999996,9.88235292,11.571428580000001,1.00598802,0.61077846,0.39520955999999996,1.7027026799999998,9.48214284,1.8053097599999999,5.04098358,35.40581288007941,27.26748188325418,20210613,156d,663776,1.0,8,1.0,17.9,8300.0,LAA,@ ari,,10,3
24,ARI,6/13/2021,1,641541,Jon Duplantier,SP,Y,,1,7,1,7.71428571,7.71428571,1.0,3.85714285,0.18181818,0.18181818,0.0,0.22222222,1.71428571,0.16666667,0.76923077,9.566150574968262,6.613008462816135,9.0,2.25,4.0,4.5,0.18181818,0.04545455,0.13636363,0.35,2.0,0.35714286,0.64516129,9.13757915496826,4.819484532624483,7.71428571,7.71428571,1.0,3.85714285,0.18181818,0.18181818,0.0,0.22222222,1.71428571,0.16666667,0.76923077,9.566150574968262,6.613008462816135,63.0,15.75,28.0,31.5,1.27272726,0.31818185000000004,0.9545454100000001,2.4499999999999997,14.0,2.50000002,4.51612903,63.963054084777816,33.73639172837138,20210613,152a,641541,1.0,9,1.0,-13.2,6200.0,ARI,v laa,,3,10
25,TEX,6/13/2021,1,641540,Dane Dunning,SP,Y,,3,5,1,10.06363636,3.92727273,2.5625,0.49090909,0.24848485,0.0969697,0.15151515,0.25170068,1.44545455,0.33653846,0.74712644,3.1050594201873185,4.38989182645077,8.93918919,2.55405405,3.5,1.09459459,0.24257426,0.06930693,0.17326733,0.24064171,1.19594595,0.29323308,0.63241107,3.6042610260561534,3.0583362968333283,30.19090908,11.78181819,7.6875,1.47272727,0.74545455,0.29090910000000003,0.45454544999999996,0.75510204,4.33636365,1.00961538,2.24137932,9.315178260561956,13.169675479352309,44.69594595,12.77027025,17.5,5.47297295,1.2128713,0.34653465,0.86633665,1.20320855,5.979729750000001,1.4661654,3.1620553499999997,18.021305130280766,15.291681484166642,20210613,161s,641540,1.0,9,1.0,5.0,6700.0,TEX,@ lad,,3,5
26,LAD,6/13/2021,1,621111,Walker Buehler,SP,Y,,4,4,1,9.70588235,2.47058824,3.92857143,1.58823529,0.26190476,0.06666667,0.19523809,0.21243523,1.07843137,0.24427481,0.87557604,4.1775971711608735,3.7691235111199832,9.16071429,1.60714286,5.7,1.44642857,0.27272727,0.04784689,0.22488038,0.18877551,0.83928571,0.21212121,0.73446328,3.7971012541005673,3.5776853985697623,38.8235294,9.88235296,15.71428572,6.35294116,1.04761904,0.26666668,0.78095236,0.84974092,4.31372548,0.97709924,3.50230416,16.710388684643494,15.076494044479933,36.64285716,6.42857144,22.8,5.78571428,1.09090908,0.19138756,0.89952152,0.75510204,3.35714284,0.84848484,2.93785312,15.18840501640227,14.31074159427905,20210613,145c,621111,1.0,9,1.0,22.1,10000.0,LAD,v tex,,5,3
