,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
137,STL,6/3/2021,1,624641,Edmundo Sosa,7,N,,R,Vladimir Gutierrez,R,0.14893617,0.04255319,0.28571429,0.35897436,0.46808511,0.48717949,0.9552646,0.12820513,0.4375,9.577624606926607,4.097736294408011,0.418479613635851,170.58797792077866,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210603,2941,624641,1.0,7,6,3.0,3100,STL,v cin,,2,4
139,SEA,6/3/2021,1,641487,JP Crawford,1,N,,R,Griffin Canning,L,0.16838488,0.09965636,0.59183673,0.23346304,0.3161512,0.307393,0.6235441999999999,0.07392996,0.27884615,27.688326713918947,-7.67888759327004,0.2826122797231904,81.98337803677826,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20210603,2844,641487,1.0,1,6,15.0,2900,SEA,@ laa,,6,2
140,SEA,6/3/2021,1,571745,Mitch Haniger,2,N,,R,Griffin Canning,R,0.20481928,0.07831325,0.38235294,0.27152318,0.3253012,0.52980132,0.85510252,0.25827814,0.29090909,26.51175788538132,7.15725873903905,0.3633318493165166,138.3533977200998,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,20210603,2729,571745,1.0,2,7,8.0,5000,SEA,@ laa,,6,2
141,SEA,6/3/2021,1,572122,Kyle Seager,3,N,,R,Griffin Canning,L,0.16,0.11692308,0.73076923,0.24452555,0.34461538,0.45985401,0.80446939,0.21532846,0.25116279,47.34044613188854,7.9018366212283695,0.3439299897377535,123.81736675677686,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20210603,5206,572122,1.0,3,5,24.0,3800,SEA,@ laa,,6,2
142,SEA,6/3/2021,1,664034,Ty France,4,N,,R,Griffin Canning,R,0.21461187,0.09589041,0.44680851,0.29533679,0.37442922,0.44041451,0.81484373,0.14507772,0.37062937,34.266758335236176,7.919720513228054,0.35668032735450084,131.9444491529744,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,10.37195122,20210603,2945,664034,1.0,4,3,5.0,3000,SEA,@ laa,,6,2
144,SEA,6/3/2021,1,672284,Jarred Kelenic,6,N,,R,Griffin Canning,L,0.19148936,0.08510638,0.44444444,0.11904762,0.21276596,0.30952381,0.52228977,0.19047619,0.09677419,2.6609436570350344,-2.8189446554835618,0.2343235155369373,51.417023499572856,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20210603,3708,672284,1.0,5,7,4.0,3600,SEA,@ laa,,6,2
145,SEA,6/3/2021,1,666211,Taylor Trammell,7,N,,R,Griffin Canning,L,0.41176471,0.08823529,0.21428571,0.19672131,0.27941176,0.44262295,0.72203471,0.24590164,0.27586207,8.151407884944787,0.22305883704554014,0.3134825448779499,104.76085638312927,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,20210603,3676,666211,1.0,7,7,5.0,2500,SEA,@ laa,,6,2
147,LAA,6/3/2021,1,457708,Justin Upton,1,N,,L,Justus Sheffield,R,0.31666667,0.08333333,0.26315789,0.2293578,0.3,0.53211009,0.83211009,0.30275229,0.24590164,18.05898149918918,3.460193446391864,0.35102096050977705,125.10899993922115,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,20210603,7589,457708,1.0,4,7,16.0,3500,LAA,v sea,,2,6
148,LAA,6/3/2021,1,665120,Jared Walsh,2,N,,L,Justus Sheffield,L,0.24468085,0.03191489,0.13043478,0.25842697,0.27659574,0.40449438,0.68109012,0.14606741,0.30769231,9.566698363737876,-1.7147402998639978,0.2905247084637906,84.92391130854888,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,7.71428572,20210603,2981,665120,1.0,6,3,14.0,4900,LAA,v sea,,2,6
149,LAA,6/3/2021,1,543685,Anthony Rendon,3,N,,L,Justus Sheffield,R,0.10909091,0.19090909,1.75,0.23863636,0.38181818,0.46590909,0.84772727,0.22727273,0.22222222,18.14650486545684,4.668975213040131,0.3651668981674615,135.28466538747918,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,20210603,5216,543685,1.0,3,5,5.0,4900,LAA,v sea,,2,6
151,LAA,6/3/2021,1,621493,Taylor Ward,6,N,,L,Justus Sheffield,R,0.28985507,0.07246377,0.25,0.23809524,0.29411765,0.34920635,0.643324,0.11111111,0.33333333,6.569165420078429,-1.8331792612441449,0.2834497111685136,79.32629715221118,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,20210603,2914,621493,1.0,7,7,0.0,3500,LAA,v sea,,2,6
152,LAA,6/3/2021,1,664058,David Fletcher,9,N,,L,Justus Sheffield,R,0.07462687,0.09701493,1.3,0.325,0.39097744,0.40833333,0.79931077,0.08333333,0.34862385,20.662839503788884,4.351328784429969,0.35400536365078805,127.20673396808128,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,7.23012552,20210603,2894,664058,1.0,9,46,3.0,3800,LAA,v sea,,2,6
153,CHC,6/3/2021,1,592626,Joc Pederson,1,N,,R,Anthony DeSclafani,L,0.24481328,0.08713693,0.35593220000000003,0.21153846,0.30416667,0.42307692,0.72724359,0.21153846,0.23404255,29.13243012732449,-0.11025889360723352,0.3151604267458121,99.89866999362957,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,20210603,2523,592626,1.0,1,7,16.0,4500,CHC,@ sfo,,2,7
154,CHC,6/3/2021,1,592178,Kris Bryant,2,N,,R,Anthony DeSclafani,R,0.26335878,0.08396947,0.31884058,0.23931624,0.31679389,0.41452991,0.7313238000000001,0.17521367,0.29936306,32.234714078408516,0.686525228124899,0.3183963520316785,100.73164538413172,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,20210603,2554,592178,1.0,2,37,5.0,5500,CHC,@ sfo,,2,7
155,CHC,6/3/2021,1,575929,Willson Contreras,3,N,,R,Anthony DeSclafani,R,0.28093645,0.10367893,0.36904762,0.23076923,0.35451505,0.39271255,0.7472276,0.16194332,0.30128205,41.119654483083785,4.685667379681167,0.33373004935656897,110.20466038733576,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,20210603,2639,575929,1.0,5,2,3.0,4200,CHC,@ sfo,,2,7
156,CHC,6/3/2021,1,519203,Anthony Rizzo,4,N,,R,Anthony DeSclafani,L,0.15479876,0.12074303,0.78,0.22592593,0.34055728,0.44444444,0.78500172,0.21851851,0.22380952,44.32568885357943,5.0309155133541985,0.3342058637916854,110.55228018573791,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,20210603,3210,519203,1.0,4,3,0.0,5300,CHC,@ sfo,,2,7
157,CHC,6/3/2021,1,595879,Javier Baez,5,N,,R,Anthony DeSclafani,R,0.33870968,0.02580645,0.07619048,0.22945205,0.26213592,0.40753425,0.66967017,0.17808220000000002,0.30508475,29.837353368414608,-7.870225730227258,0.2855168203641842,78.636139009746,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,7.23529412,20210603,2513,595879,1.0,3,6,0.0,4100,CHC,@ sfo,,2,7
158,CHC,6/3/2021,1,664023,Ian Happ,6,N,,R,Anthony DeSclafani,L,0.26460481,0.12714777,0.48051948,0.23694779,0.34707904,0.48594378,0.83302282,0.24899599,0.27564103,46.00741919410897,10.541919264025232,0.35871147187714725,126.63229178740605,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,20210603,2775,664023,1.0,6,7,0.0,3400,CHC,@ sfo,,2,7
159,CHC,6/3/2021,1,519299,Eric Sogard,8,N,,R,Anthony DeSclafani,L,0.14973262,0.06951872,0.46428571,0.23529412,0.28877005,0.32352941,0.61229946,0.08823529,0.26573427,15.437974795300672,-7.3835815418770805,0.2684898158555389,66.36748875442615,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,7.66216216,20210603,4236,519299,1.0,8,46,5.0,2800,CHC,@ sfo,,2,7
160,SF,6/3/2021,1,457763,Buster Posey,2,N,,R,Zach Davies,R,0.17,0.12,0.70588235,0.28735632,0.38,0.52873563,0.90873563,0.24137931,0.296875,18.355417594856288,6.696080759710339,0.3931705385446549,153.78174846100674,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210603,2314,457763,1.0,2,2,8.0,4500,SFO,v chc,,7,2
161,SF,6/3/2021,1,543105,Alex Dickerson,3,N,,R,Zach Davies,L,0.18819188,0.07749077,0.41176471,0.2601626,0.32472325,0.48780488,0.81252813,0.22764228,0.27868852,39.86935821796317,6.86975150431056,0.3441927512782214,119.68391681430641,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,20210603,2595,543105,1.0,3,7,6.0,3000,SFO,v chc,,7,2
162,SF,6/3/2021,1,543063,Brandon Crawford,5,N,,R,Zach Davies,L,0.24100719,0.08633094,0.35820896,0.27530364,0.34892086,0.53441296,0.88333382,0.25910932,0.31325301,46.31755244671229,12.510727211226255,0.3707479186301684,136.80464267933706,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,20210603,6253,543063,1.0,5,6,27.0,3700,SFO,v chc,,7,2
163,SF,6/3/2021,1,456781,Donovan Solano,6,N,,R,Zach Davies,R,0.22580645,0.0483871,0.21428571,0.29824561,0.33870968,0.42105263,0.75976231,0.12280702,0.37692308,24.75150456577949,1.8142301246564831,0.3281427971137467,108.06902194899929,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210603,5224,456781,1.0,6,4,5.0,3100,SFO,v chc,,7,2
164,SF,6/3/2021,1,621453,Steven Duggar,7,N,,R,Zach Davies,L,0.31818182,0.04545455,0.14285714,0.25301205,0.29545455,0.44578313,0.74123768,0.19277108,0.34615385,10.865142398330526,0.3011340580910038,0.31985141607848083,103.90982739697712,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,5.51933702,20210603,2901,621453,1.0,7,7,10.0,2400,SFO,v chc,,7,2
166,NYM,6/3/2021,1,596019,Francisco Lindor,2,N,,R,Yu Darvish,L,0.17417417,0.10510511,0.60344828,0.21917808,0.30630631,0.34931507,0.65562138,0.13013699,0.24122807,33.160730086639234,-7.451872899756126,0.2874844341567068,81.3164040023738,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,20210603,6265,596019,1.0,2,6,9.0,4600,NYM,@ sdg,,3,4
167,NYM,6/3/2021,1,543510,James McCann,3,N,,R,Yu Darvish,R,0.30337079,0.07303371,0.24074074,0.20858896,0.26966292,0.31901840000000004,0.58868132,0.11042944,0.27619048,13.833052453007749,-7.590696360561798,0.26054558995064725,66.90032749063292,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,20210603,2522,543510,1.0,3,23,16.0,4600,NYM,@ sdg,,3,4
168,NYM,6/3/2021,1,642086,Dominic Smith,4,N,,R,Yu Darvish,L,0.2265625,0.05078125,0.22413793,0.28389831,0.33203125,0.50423729,0.83626854,0.22033898,0.33529412,39.20916929009823,8.155034347507032,0.3522704384458347,126.62679963688456,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,9.43373494,20210603,2824,642086,1.0,4,37,2.0,3900,NYM,@ sdg,,3,4
169,NYM,6/3/2021,1,606299,Jose Peraza,6,N,,R,Yu Darvish,R,0.16346154,0.03846154,0.23529412,0.24210526,0.29807692,0.35789474,0.65597166,0.11578948,0.27272727,10.355228289486856,-2.3959359829407028,0.2888812783818979,79.78538687068612,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,12.46153846,20210603,2596,606299,1.0,8,4,5.0,2800,NYM,@ sdg,,3,4
171,SD,6/3/2021,1,592518,Manny Machado,2,N,,R,Taijuan Walker,R,0.15915916,0.0990991,0.62264151,0.28231293,0.34834835,0.52721088,0.87555923,0.24489795,0.29004329,54.363724588962356,13.90301756522256,0.364951529401414,133.15627549561188,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,20210603,6266,592518,1.0,2,5,4.0,5000,SDG,v nym,,4,3
172,SD,6/3/2021,1,630105,Jake Cronenworth,3,N,,R,Taijuan Walker,L,0.13240418,0.08362369,0.63157895,0.30980392,0.37323944,0.52941176,0.9026512,0.21960784,0.33333333,50.80455683316124,16.171767698181984,0.3828141325754477,144.87827815704824,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210603,3295,630105,1.0,3,4,2.0,4400,SDG,v nym,,4,3
174,SD,6/3/2021,1,571976,Wil Myers,6,N,,R,Taijuan Walker,R,0.25490196,0.09019608,0.35384615,0.27074236,0.34117647,0.50218341,0.84335988,0.23144105,0.32679739,40.40983230649956,9.356134996111473,0.3592508704054589,129.10274241776244,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,7.77486911,20210603,7742,571976,1.0,5,7,3.0,4000,SDG,v nym,,4,3
175,SD,6/3/2021,1,595777,Jurickson Profar,7,N,,R,Taijuan Walker,L,0.13857678,0.10861423,0.78378378,0.26521739,0.35471698,0.37826087,0.73297785,0.11304348,0.29473684,34.644456430688294,2.3614047759918297,0.3250177543271672,106.91861960999807,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210603,6271,595777,1.0,1,7,8.0,3500,SDG,v nym,,4,3
176,SD,6/3/2021,1,605170,Victor Caratini,8,N,,R,Taijuan Walker,L,0.23195876,0.11340206,0.48888889,0.20958084,0.31443299,0.32335329,0.63778628,0.11377245,0.26666667,18.780310568956228,-4.75017866716018,0.2857201000054677,79.74614916553502,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,9.48091603,20210603,2638,605170,1.0,8,2,4.0,2900,SDG,v nym,,4,3
