num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,DK sal,DK pts
2,7,0,9.11688312,2.80519481,3.25,0.7012986999999999,0.24299065,0.07476636,0.16822429,0.23232323,1.20779221,0.29577465,0.85106383,3.091821611482916,4.043199762078727,10.01020408,3.21428571,3.11428571,1.83673469,0.26456311,0.08495146,0.17961165,0.22849462,1.2244898000000002,0.26530612,0.69473684,4.7521241809312995,4.3334105089389885,18.23376624,5.61038962,6.5,1.4025974,0.4859813,0.14953272,0.33644858,0.46464646,2.41558442,0.5915493000000001,1.70212766,6.183643222965832,8.086399524157454,70.07142856,22.49999997,21.79999997,12.85714283,1.85194177,0.5946602200000001,1.25728155,1.59946234,8.571428599999999,1.85714284,4.86315788,33.264869266519106,30.333873562572922,8900.0,-2.75
4,5,0,7.81578948,4.97368421,1.57142857,1.42105263,0.19642857,0.125,0.07142857,0.26530612,1.57894737,0.30555556,0.93023256,5.1381836835717785,5.086955055194574,9.34615385,1.55769231,6.0,3.11538462,0.23684211,0.03947368,0.19736843,0.28169014,1.32692308,0.29166667,0.44871795,6.27574250608834,4.319143444975066,31.26315792,19.89473684,6.28571428,5.68421052,0.78571428,0.5,0.28571428,1.06122448,6.31578948,1.22222224,3.72093024,20.552734734287114,20.347820220778296,46.73076925,7.78846155,30.0,15.5769231,1.18421055,0.1973684,0.98684215,1.4084507,6.634615400000001,1.4583333500000002,2.24358975,31.378712530441703,21.595717224875326,8100.0,18.85
3,6,0,7.83870968,3.65806452,2.14285714,1.39354839,0.19736842,0.09210526,0.10526316,0.2961165,1.58709677,0.34415584,0.80508475,4.653606297249564,4.249427185932474,7.99441341,3.92178771,2.03846154,0.60335196,0.21810700000000002,0.10699588,0.11111112,0.21226415,1.18994413,0.2611465,0.78947368,3.714714639587593,4.7104348626200565,23.51612904,10.97419356,6.428571419999999,4.18064517,0.59210526,0.27631578,0.31578948,0.8883495000000001,4.76129031,1.03246752,2.4152542500000003,13.96081889174869,12.74828155779742,47.96648046,23.53072626,12.23076924,3.62011176,1.308642,0.64197528,0.6666667199999999,1.2735849,7.13966478,1.566879,4.73684208,22.28828783752556,28.26260917572034,6700.0,2.2
1,8,0,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.21951220000000002,1.08695652,0.25806452,0.66176471,4.2929835058546875,4.548068127389431,7.39726027,3.60616438,2.05128205,0.92465753,0.19323671,0.0942029,0.09903381,0.2479564,1.33561644,0.28825623,0.78333333,4.183097849521784,4.7922637364469525,7.04347826,2.73913043,2.57142857,0.7826086999999999,0.19148936,0.07446809,0.11702127,0.21951220000000002,1.08695652,0.25806452,0.66176471,4.2929835058546875,4.548068127389431,59.17808216,28.84931504,16.4102564,7.39726024,1.54589368,0.7536232,0.79227048,1.9836512,10.68493152,2.30604984,6.26666664,33.46478279617427,38.33810989157562,7700.0,-11.2
3,6,0,7.62352941,3.65294118,2.08695652,1.42941176,0.20425532,0.09787234,0.10638298,0.215311,1.2,0.23225806,0.7400722,4.742916765021255,4.631392578517471,9.4260355,1.91715976,4.91666667,0.47928994,0.26457399,0.05381166,0.21076233,0.22439024,1.0295858,0.29655172,0.65743945,2.6102213179217277,2.914153870926988,22.87058823,10.95882354,6.2608695600000015,4.28823528,0.6127659599999999,0.29361702,0.31914894,0.645933,3.6,0.69677418,2.2202166,14.228750295063765,13.894177735552413,56.556213,11.50295856,29.50000002,2.87573964,1.58744394,0.32286996,1.26457398,1.34634144,6.1775148,1.77931032,3.9446366999999998,15.661327907530367,17.48492322556193,10000.0,8.1
1,8,0,10.65789474,1.42105263,7.5,0.0,0.29126214,0.03883495,0.25242719,0.16842105,0.78947368,0.24615385,0.91666667,1.739904696390181,2.900052493465692,8.73191489,2.29787234,3.8,1.60851064,0.22891566,0.06024096,0.1686747,0.27272727,1.32765957,0.31531532,0.67535545,4.30919712532453,4.026044772825103,10.65789474,1.42105263,7.5,0.0,0.29126214,0.03883495,0.25242719,0.16842105,0.78947368,0.24615385,0.91666667,1.739904696390181,2.900052493465692,69.85531912,18.38297872,30.4,12.86808512,1.83132528,0.48192768,1.3493976,2.18181816,10.62127656,2.52252256,5.4028436,34.47357700259624,32.208358182600826,7600.0,6.6
3,6,0,8.902702699999997,1.75135135,5.08333333,0.43783784,0.25311203,0.04979253,0.2033195,0.20089286,0.92432432,0.25925926,0.62724014,2.544645372681062,3.7695672681695713,9.45,1.51875,6.22222222,1.18125,0.23628692,0.03797468,0.19831224,0.31838565,1.5,0.4,0.83776596,3.5532019138342488,2.912937127737109,26.70810809999999,5.25405405,15.24999999,1.31351352,0.7593360899999999,0.14937759,0.6099585,0.6026785800000001,2.77297296,0.77777778,1.88172042,7.633936118043187,11.308701804508715,56.7,9.1125,37.33333332,7.0875,1.4177215200000002,0.22784808,1.18987344,1.9103139,9.0,2.4000000000000004,5.02659576,21.319211483005493,17.477622766422652,8600.0,20.6
1,8,0,7.71428572,2.67032967,2.88888889,0.59340659,0.22033898,0.07627119,0.14406779,0.22641509,1.08791209,0.27848101,0.77639752,3.3967478419597072,4.102041651496397,7.23012552,3.84100418,1.88235294,0.79079498,0.17777778,0.09444444,0.08333334,0.28706625,1.56903766,0.336,0.71547421,4.168345661622752,4.637805431157066,7.71428572,2.67032967,2.88888889,0.59340659,0.22033898,0.07627119,0.14406779,0.22641509,1.08791209,0.27848101,0.77639752,3.3967478419597072,4.102041651496397,57.84100416,30.72803344,15.05882352,6.32635984,1.42222224,0.75555552,0.66666672,2.2965299999999997,12.55230128,2.688,5.72379368,33.34676529298201,37.102443449256526,6300.0,1.0
3,6,0,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,10.26760563,2.66197183,3.85714286,1.3943662000000001,0.27645051,0.07167235,0.20477816,0.20454545,1.05633803,0.24712644,0.77743902,4.042415213050034,4.273900852687212,26.74883721,7.911627899999999,10.14285714,2.63720931,0.74475525,0.22027971,0.52447554,0.53816793,2.84651163,0.6451612800000001,2.68581081,10.136055072468377,12.57425289064888,61.60563378000001,15.97183098,23.14285716,8.366197199999998,1.65870306,0.4300340999999999,1.2286689599999998,1.2272727,6.33802818,1.48275864,4.66463412,24.2544912783002,25.643405116123272,10400.0,29.35
2,6,1,12.10344828,3.95689655,3.05882353,1.62931035,0.30952381,0.10119048,0.20833333,0.22377622,1.26724138,0.29069767,0.61946903,4.60859804275327,3.920224774861942,9.09782609,2.20108696,4.13333333,0.58695652,0.23220974,0.05617978,0.17602996,0.27235772,1.33695652,0.34615385,0.6840795999999999,2.9120337252868214,3.3191056168105684,24.20689656,7.9137930999999995,6.11764706,3.2586207000000003,0.61904762,0.20238096,0.41666666,0.44755244,2.53448276,0.58139534,1.23893806,9.21719608550654,7.840449549723884,54.58695654,13.20652176,24.799999980000006,3.52173912,1.39325844,0.33707868,1.05617976,1.6341463200000002,8.02173912,2.0769231,4.104477599999999,17.472202351720927,19.914633700863405,7500.0,1.6
1,7,1,11.51470588,1.98529412,5.8,1.98529412,0.31521739,0.05434783,0.26086956,0.2183908,1.05882353,0.26415094,0.41176471,4.1335041654228215,2.9314097590250325,10.01324503,3.57615894,2.8,1.96688742,0.25112108,0.0896861,0.16143498,0.24747475,1.37086093,0.28148148,0.78754579,5.021887169000935,4.420085626141399,11.51470588,1.98529412,5.8,1.98529412,0.31521739,0.05434783,0.26086956,0.2183908,1.05882353,0.26415094,0.41176471,4.1335041654228215,2.9314097590250325,70.09271521,25.03311258,19.6,13.76821194,1.75784756,0.6278026999999999,1.13004486,1.73232325,9.596026510000002,1.97037036,5.51282053,35.15321018300654,30.940599382989788,6000.0,19.05
2,7,0,10.55172414,5.27586207,2.0,1.24137931,0.26153846,0.13076923,0.13076923,0.24324324,1.51724138,0.31081081,0.83756345,4.459063427149029,4.582279818941808,9.90647482,3.30215827,3.0,0.77697842,0.26984127,0.08994709,0.17989418,0.21556886,1.14388489,0.27826087,0.58704453,3.2998912336683883,4.346452071042114,21.10344828,10.55172414,4.0,2.48275862,0.52307692,0.26153846,0.26153846,0.48648648,3.03448276,0.62162162,1.6751269,8.918126854298057,9.164559637883617,69.34532374,23.11510789,21.0,5.43884894,1.88888889,0.6296296299999999,1.25925926,1.50898202,8.00719423,1.94782609,4.10931171,23.09923863567872,30.425164497294798,8000.0,12.5
2,6,1,6.40206186,2.22680412,2.875,0.83505155,0.16788321,0.05839416,0.10948905,0.25806452,1.2371134,0.29,0.6443299,3.97056588697358,4.982849484836042,7.78651685,3.43820225,2.26470588,1.21348315,0.20316623,0.08970976,0.11345647,0.24924925,1.31460674,0.27843137,0.7312253000000001,4.365435936446743,5.01500324149055,12.80412372,4.45360824,5.75,1.6701031000000002,0.33576642,0.11678832,0.21897809999999998,0.51612904,2.4742268,0.58,1.2886598,7.94113177394716,9.965698969672085,46.7191011,20.629213500000002,13.58823528,7.2808989,1.21899738,0.53825856,0.68073882,1.4954955,7.88764044,1.67058822,4.387351799999999,26.192615618680453,30.090019448943305,8200.0,11.0
1,8,0,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,11.0,5.77777778,1.90384615,2.44444444,0.26612903,0.13978495,0.12634408,0.26349206,1.66666667,0.30964467,0.82862524,6.24814964346632,5.051969322976989,11.93023256,2.51162791,4.75,1.56976744,0.32478632,0.06837607,0.25641025,0.20183486,1.04651163,0.25757576,0.86956522,3.6198660053352505,3.0567009235286635,88.0,46.22222224,15.230769199999997,19.55555552,2.12903224,1.1182796,1.01075264,2.10793648,13.33333336,2.47715736,6.62900192,49.98519714773056,40.41575458381591,8500.0,28.7
2,6,1,7.22727273,2.31818182,3.11764706,1.5,0.19776119,0.06343284,0.13432835,0.21862348,1.07575758,0.23369565,0.75085324,4.633652598748785,4.298348650664684,8.4120603,2.30653266,3.64705882,1.22110553,0.22463768,0.0615942,0.16304348,0.24505929,1.19095477,0.28961749,0.79831933,4.054081991553364,4.04174467342962,14.45454546,4.63636364,6.23529412,3.0,0.39552238,0.12686568,0.2686567,0.43724696,2.15151516,0.46739129999999995,1.50170648,9.26730519749757,8.596697301329367,50.472361799999995,13.839195959999998,21.88235292,7.32663318,1.34782608,0.3695652,0.97826088,1.47035574,7.14572862,1.73770494,4.78991598,24.324491949320183,24.250468040577715,8800.0,17.3
4,5,0,8.902702699999997,1.75135135,5.08333333,0.43783784,0.25311203,0.04979253,0.2033195,0.20089286,0.92432432,0.25925926,0.62724014,2.544645372681062,3.7695672681695713,9.45,1.51875,6.22222222,1.18125,0.23628692,0.03797468,0.19831224,0.31838565,1.5,0.4,0.83776596,3.5532019138342488,2.912937127737109,35.61081079999999,7.005405400000001,20.33333332,1.75135136,1.01244812,0.19917012,0.813278,0.80357144,3.69729728,1.03703704,2.50896056,10.178581490724248,15.078269072678285,47.25,7.59375,31.111111100000002,5.90625,1.1814346000000002,0.1898734,0.9915611999999999,1.59192825,7.5,2.0,4.1888298000000015,17.766009569171246,14.564685638685546,9000.0,27.0
1,7,1,10.4516129,3.48387097,3.0,1.16129032,0.26568266,0.08856089,0.17712177,0.23966942,1.32258065,0.30487805,0.63685637,3.8263687251575433,3.759298478390272,11.52301255,1.58158996,7.28571429,1.0167363999999999,0.32903226,0.04516129,0.28387097,0.21575342,0.9665271999999999,0.2967033,0.83086053,2.7125039862565763,2.7254064839076264,10.4516129,3.48387097,3.0,1.16129032,0.26568266,0.08856089,0.17712177,0.23966942,1.32258065,0.30487805,0.63685637,3.8263687251575433,3.759298478390272,80.66108785,11.07112972,51.00000003,7.117154800000002,2.30322582,0.31612903,1.98709679,1.51027394,6.765690400000001,2.0769231,5.8160237100000005,18.987527903796035,19.07784538735339,10200.0,13.1
2,6,1,5.51933702,3.13259669,1.76190476,0.59668508,0.15481172,0.08786611,0.06694561,0.20657277,1.07734807,0.22857143,0.78175896,3.9472232696207055,5.052054658289167,8.34031414,3.81675393,2.18518519,1.27225131,0.20344828,0.09310345,0.11034483,0.28185328,1.57068063,0.33160622,0.7606264,4.517962751022933,4.471951154350651,11.03867404,6.26519338,3.52380952,1.19337016,0.30962344,0.17573222,0.13389122,0.41314554,2.15469614,0.45714286,1.56351792,7.894446539241412,10.104109316578334,50.04188484,22.90052358,13.111111139999998,7.63350786,1.22068968,0.5586207000000001,0.66206898,1.69111968,9.42408378,1.98963732,4.5637584,27.1077765061376,26.831706926103905,7300.0,-4.5
2,6,1,7.10526316,3.55263158,2.0,1.06578947,0.18518519,0.09259259,0.09259260000000001,0.19148936,1.10526316,0.20547945,0.81395349,4.534035123145847,4.9198481858161065,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791000000001,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,14.21052632,7.10526316,4.0,2.13157894,0.37037038,0.18518518,0.18518520000000002,0.38297872,2.21052632,0.4109589,1.62790698,9.068070246291693,9.839696371632213,58.8358209,22.56716418,15.642857160000002,5.64179106,1.60439562,0.6153846000000001,0.98901102,1.24999998,6.985074599999999,1.57317072,4.595375700000001,21.797220661023427,22.81981135117473,6000.0,20.25
4,4,1,7.62352941,3.65294118,2.08695652,1.42941176,0.20425532,0.09787234,0.10638298,0.215311,1.2,0.23225806,0.7400722,4.742916765021255,4.631392578517471,9.4260355,1.91715976,4.91666667,0.47928994,0.26457399,0.05381166,0.21076233,0.22439024,1.0295858,0.29655172,0.65743945,2.6102213179217277,2.914153870926988,30.49411764,14.61176472,8.34782608,5.71764704,0.81702128,0.39148936,0.42553192,0.861244,4.8,0.92903224,2.9602888,18.97166706008502,18.525570314069885,37.704142,7.66863904,19.66666668,1.91715976,1.05829596,0.21524664,0.84304932,0.89756096,4.1183432,1.18620688,2.6297577999999997,10.440885271686911,11.656615483707952,9000.0,21.3
3,5,1,6.89361702,2.29787234,3.0,0.28723404,0.17843866,0.05947955,0.11895911,0.25806452,1.27659574,0.31,0.72319202,2.9553343453628598,4.173177642847141,11.52972973,3.06486486,3.76190476,1.31351351,0.32510288,0.08641975,0.23868313,0.20276498,1.05405405,0.26315789,0.76779026,3.567431124563647,3.0344353224835867,20.68085106,6.8936170200000015,9.0,0.8617021200000001,0.53531598,0.17843865,0.35687733,0.7741935600000001,3.82978722,0.93,2.1695760600000003,8.86600303608858,12.519532928541427,57.64864865,15.324324300000002,18.8095238,6.56756755,1.6255144,0.43209875,1.19341565,1.0138249,5.2702702499999985,1.31578945,3.8389513,17.837155622818234,15.172176612417937,8700.0,-2.65
1,7,1,9.10843374,2.27710843,4.0,0.65060241,0.25,0.0625,0.1875,0.24038462,1.15662651,0.30666667,0.75342466,2.842117344264428,3.1238723983149703,7.26923077,3.11538462,2.33333333,1.88811189,0.17782910000000002,0.07621247,0.10161663,0.31806616,1.65734266,0.34883721,0.73484848,5.3792922153808735,4.529660262360131,9.10843374,2.27710843,4.0,0.65060241,0.25,0.0625,0.1875,0.24038462,1.15662651,0.30666667,0.75342466,2.842117344264428,3.1238723983149703,50.88461539,21.80769234,16.33333331,13.21678323,1.2448037,0.5334872900000001,0.71131641,2.22646312,11.60139862,2.44186047,5.14393936,37.65504550766612,31.707621836520914,6500.0,7.2
3,5,1,7.53488372,7.22093023,1.04347826,0.31395349,0.19354839,0.18548387,0.00806452,0.18181818,1.43023256,0.22666667,0.88669951,4.437041579867671,5.65946902406488,8.02702703,4.37837838,1.83333333,0.0,0.20496894,0.11180124,0.0931677,0.24285714,1.40540541,0.31192661,0.8490565999999999,2.909372489318528,3.768424998366601,22.60465116,21.66279069,3.1304347800000003,0.94186047,0.5806451699999999,0.55645161,0.024193560000000003,0.5454545399999999,4.29069768,0.68000001,2.66009853,13.311124739603011,16.978407072194642,40.13513515,21.8918919,9.16666665,0.0,1.0248447,0.5590062,0.4658385,1.2142857,7.02702705,1.55963305,4.245283000000001,14.546862446592641,18.842124991833003,7500.0,10.4
2,6,1,9.31034482,5.58620689,1.66666667,1.86206896,0.19607843,0.11764706,0.07843137,0.31818182,2.06896552,0.375,0.71428571,5.941822047145188,5.1145980408855785,6.88235294,4.76470588,1.44444444,1.58823529,0.19402985,0.13432836,0.05970149,0.17241379,1.11764706,0.16666667,0.81081081,5.50002162388715,5.199784724677312,18.62068964,11.17241378,3.33333334,3.72413792,0.39215686,0.23529412,0.15686274,0.63636364,4.13793104,0.75,1.42857142,11.883644094290375,10.229196081771157,41.29411764,28.58823528,8.66666664,9.52941174,1.1641791,0.80597016,0.35820894000000003,1.03448274,6.70588236,1.00000002,4.86486486,33.000129743322894,31.198708348063874,8600.0,1.2
1,7,1,10.96875,0.84375,13.0,1.6875,0.27659574,0.0212766,0.25531914,0.28888889,1.3125,0.36666667,0.57377049,3.700079154968262,3.06265109155806,9.88732394,2.47183099,4.0,1.33098592,0.25742574,0.06435644,0.1930693,0.29411765,1.43661972,0.36923077,0.73883162,3.6868749249682615,3.276307951889103,10.96875,0.84375,13.0,1.6875,0.27659574,0.0212766,0.25531914,0.28888889,1.3125,0.36666667,0.57377049,3.700079154968262,3.06265109155806,69.21126758,17.30281693,28.0,9.31690144,1.80198018,0.45049508,1.3514851,2.05882355,10.05633804,2.58461539,5.17182134,25.808124474777827,22.934155663223724,7800.0,12.8
4,4,1,9.48091603,5.15267176,1.84,1.23664122,0.24210526,0.13157895,0.11052631,0.21604938,1.3740458,0.26126126,0.80223881,4.697412123266885,5.115347543234688,7.77486911,2.40314136,3.23529412,0.56544503,0.22,0.068,0.152,0.18502203,0.92670157,0.22222222,0.76241135,3.196617803951323,4.08642831967461,37.92366412,20.61068704,7.36,4.94656488,0.96842104,0.5263158,0.44210524,0.86419752,5.4961832,1.04504504,3.20895524,18.78964849306754,20.461390172938753,31.09947644,9.61256544,12.94117648,2.26178012,0.88,0.272,0.608,0.74008812,3.70680628,0.88888888,3.0496453999999997,12.786471215805292,16.34571327869844,8600.0,29.45
1,7,1,11.63793104,3.72413793,3.125,0.46551724,0.30120482,0.09638554,0.20481928,0.26388889,1.39655172,0.38297872,0.86956522,2.801502216718579,2.9794710014549217,7.71428571,4.33928571,1.77777778,1.56696429,0.20447284,0.11501597,0.08945687,0.21611722,1.27232143,0.23469388,0.71782178,5.322912713459753,4.829467618600777,11.63793104,3.72413793,3.125,0.46551724,0.30120482,0.09638554,0.20481928,0.26388889,1.39655172,0.38297872,0.86956522,2.801502216718579,2.9794710014549217,53.99999997000001,30.374999970000005,12.44444446,10.96875003,1.43130988,0.80511179,0.6261980899999999,1.51282054,8.90625001,1.64285716,5.02475246,37.26038899421828,33.80627333020544,7500.0,-4.65
3,5,1,5.53846154,3.23076923,1.71428571,0.69230769,0.14035088,0.08187135,0.05847953,0.26797386,1.41025641,0.296875,0.51136364,4.151384446559808,4.715297295191349,6.17142857,4.11428571,1.5,1.54285714,0.14457831,0.09638554,0.04819277,0.27142857,1.54285714,0.28070175,0.58139535,5.895819334170271,5.785106051393917,16.61538462,9.69230769,5.1428571299999986,2.0769230700000003,0.42105264,0.24561405,0.17543859,0.80392158,4.23076923,0.890625,1.53409092,12.454153339679424,14.145891885574047,30.85714285,20.57142855,7.5,7.7142857000000005,0.7228915499999999,0.4819277,0.24096385,1.3571428499999998,7.7142857000000005,1.40350875,2.90697675,29.479096670851355,28.92553025696959,6700.0,-11.65
4,4,1,10.60714286,2.08928571,5.07692308,1.92857143,0.27272727,0.05371901,0.21900826,0.27876106,1.35714286,0.34,0.71428571,4.341148023671527,3.7942819743816334,9.12676056,1.26760563,7.2,0.63380282,0.25622776,0.03558719,0.22064057,0.25925926,1.12676056,0.33505155,0.75342466,2.472462826487023,2.8428399551922166,42.42857144,8.35714284,20.30769232,7.71428572,1.09090908,0.21487604,0.87603304,1.11504424,5.42857144,1.36,2.85714284,17.364592094686106,15.177127897526535,36.50704224,5.07042252,28.8,2.53521128,1.02491104,0.14234876,0.88256228,1.03703704,4.50704224,1.3402062,3.01369864,9.889851305948092,11.371359820768866,8900.0,19.5
6,3,0,12.23076923,4.15384615,2.94444444,0.92307692,0.33544304,0.11392405,0.22151899,0.17266187,1.07692308,0.24242424,0.74525745,3.205031807310509,3.381242015499335,10.96875,2.25,4.875,1.828125,0.30232558,0.062015499999999994,0.24031008,0.22362869,1.078125,0.26845638,0.71969697,4.2099723736417065,3.501065764542348,73.38461538,24.9230769,17.66666664,5.53846152,2.0126582400000004,0.6835443,1.32911394,1.03597122,6.46153848,1.45454544,4.4715447,19.230190843863056,20.28745209299601,32.90625,6.75,14.625,5.484375,0.90697674,0.1860465,0.72093024,0.67088607,3.234375,0.80536914,2.15909091,12.62991712092512,10.503197293627043,10100.0,23.9
1,8,0,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,12.35294118,2.64705882,4.66666667,1.23529412,0.34146341,0.07317073,0.26829268,0.18378378,0.96078431,0.25,0.83710407,3.36065531634962,3.2928312256640084,12.70588235,0.79411765,16.0,0.0,0.35555556,0.02222222,0.33333334,0.17073171,0.70588235,0.25925926,0.88888889,0.8466286012885305,2.248905499818084,98.82352944,21.17647056,37.33333336,9.88235296,2.73170728,0.58536584,2.14634144,1.47027024,7.68627448,2.0,6.69683256,26.885242530796962,26.34264980531207,10200.0,33.95
0,8,1,6.09677419,1.74193548,3.5,0.87096774,0.1627907,0.04651163,0.11627907,0.225,1.06451613,0.25,0.47169811,3.925667062965578,4.054347699498779,11.67567568,4.37837838,2.66666667,3.28378378,0.26229508,0.09836066,0.16393442,0.34285714,1.94594595,0.39705882,0.65934066,6.885498289427737,4.23479444485994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40540544,35.02702704,21.33333336,26.27027024,2.09836064,0.78688528,1.31147536,2.74285712,15.5675676,3.17647056,5.27472528,55.083986315421896,33.87835555887952,8400.0,-4.9
0,9,0,9.11688312,2.80519481,3.25,0.7012986999999999,0.24299065,0.07476636,0.16822429,0.23232323,1.20779221,0.29577465,0.85106383,3.091821611482916,4.043199762078727,10.01020408,3.21428571,3.11428571,1.83673469,0.26456311,0.08495146,0.17961165,0.22849462,1.2244898000000002,0.26530612,0.69473684,4.7521241809312995,4.3334105089389885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.09183672,28.92857139,28.02857139,16.530612209999994,2.38106799,0.76456314,1.61650485,2.05645158,11.020408200000002,2.38775508,6.25263156,42.76911762838171,39.0006945804509,9200.0,10.55
5,4,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,16.13757915496826,4.883103457093238,3.375,6.74999999,0.5,0.0,0.06666667,0.13333333,-0.06666666,0.5,3.0,0.5,0.5,4.637579154968262,7.255865603007869,0.0,0.0,0.0,45.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,80.68789577484131,24.41551728546619,13.5,26.99999996,2.0,0.0,0.26666668,0.53333332,-0.26666664,2.0,12.0,2.0,2.0,18.550316619873048,29.023462412031478,6200.0,11.65
5,4,0,7.26395939,3.97461929,1.82758621,0.95939086,0.18402778,0.10069444,0.08333334,0.26190476,1.44670051,0.30102041,0.77097506,4.397592059481327,4.21604036740326,6.64925373,2.61940299,2.53846154,0.60447761,0.17460317,0.06878307,0.1058201,0.25294118,1.25373134,0.28985507,0.63197026,3.5674845435717786,4.405219270318443,36.31979695,19.87309645,9.13793105,4.7969543,0.9201389000000001,0.5034721999999999,0.4166667000000001,1.3095238,7.233502550000001,1.50510205,3.8548753,21.987960297406634,21.0802018370163,26.59701492,10.47761196,10.15384616,2.41791044,0.69841268,0.27513228,0.4232804,1.01176472,5.01492536,1.15942028,2.52788104,14.269938174287114,17.620877081273772,6400.0,3.25
6,3,0,5.94915254,2.74576271,2.16666667,0.91525424,0.14942529,0.06896552,0.08045977,0.25316456,1.3220339,0.27272727,0.56034483,4.095723394101142,6.140321414910389,10.56521739,1.56521739,6.75,1.95652174,0.27835052,0.04123711,0.23711341,0.25274725,1.17391304,0.30508475,0.68181818,4.442145474013657,3.983798194673644,35.69491524,16.47457626,13.000000020000002,5.49152544,0.8965517399999999,0.41379312,0.48275862,1.51898736,7.9322034000000015,1.63636362,3.36206898,24.57434036460685,36.841928489462326,31.69565217,4.69565217,20.25,5.86956522,0.8350515599999999,0.12371133,0.71134023,0.7582417499999999,3.52173912,0.91525425,2.04545454,13.32643642204097,11.951394584020932,6800.0,3.55
5,4,0,10.86585366,2.63414634,4.125,0.32926829,0.29464286,0.07142857,0.22321429,0.21782178,1.09756098,0.30434783,0.84459459,2.2145931498419973,3.288011149419668,5.91428572,2.82857143,2.09090909,1.28571429,0.15436242,0.0738255,0.08053692,0.28461538,1.37142857,0.30188679,0.88888889,4.993327287555987,4.791871894861725,54.329268299999995,13.1707317,20.625,1.64634145,1.4732143,0.35714285,1.11607145,1.0891089,5.4878049,1.52173915,4.22297295,11.072965749209986,16.440055747098338,23.65714288,11.31428572,8.36363636,5.14285716,0.61744968,0.295302,0.32214768,1.13846152,5.48571428,1.20754716,3.55555556,19.973309150223947,19.1674875794469,6800.0,-0.5
6,3,0,8.51538461,3.11538461,2.73333333,1.03846154,0.21925134,0.08021389999999999,0.13903744,0.23391813,1.26923077,0.28,0.67346939,3.8811265698148256,3.4556377578938515,8.39189189,2.91891892,2.875,0.91216216,0.22115385,0.07692308,0.14423077,0.25668449,1.2972973,0.31386861,0.70491803,3.8388752149095913,3.5860995845450483,51.09230766,18.69230766,16.399999979999997,6.230769239999999,1.31550804,0.4812833999999999,0.8342246400000001,1.40350878,7.61538462,1.6800000000000002,4.040816339999999,23.28675941888896,20.73382654736311,25.17567567,8.75675676,8.625,2.73648648,0.6634615500000001,0.23076924,0.43269231,0.7700534699999999,3.8918919,0.94160583,2.11475409,11.516625644728773,10.758298753635144,8800.0,29.75
6,3,0,6.23076923,1.03846154,6.0,1.38461538,0.16666667,0.02777778,0.13888889,0.30097087,1.30769231,0.3253012,0.77464789,4.099117614968262,3.911777468713432,4.87951807,2.60240964,1.875,0.65060241,0.125,0.06666667,0.05833333,0.30909091,1.51807229,0.34042553,0.64676617,3.9689044549682615,5.111156334373527,37.38461538,6.230769239999999,36.0,8.307692280000001,1.00000002,0.16666667999999998,0.8333333399999999,1.80582522,7.8461538599999985,1.9518072,4.6478873400000005,24.59470568980957,23.47066481228059,14.63855421,7.80722892,5.625,1.95180723,0.375,0.20000001,0.17499999,0.92727273,4.55421687,1.0212765899999998,1.94029851,11.906713364904785,15.333469003120582,6400.0,9.3
