,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
71,MIL,6/14/2021,1,541645,Avisail Garcia,4,N,,R,Vladimir Gutierrez,R,0.24814815,0.05925926,0.23880597,0.23076923,0.29259259,0.3562753,0.64886789,0.12550607,0.28323699,26.564089029225673,-6.167028353419938,0.28793327653849565,78.97010839754493,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210614,7760,541645,1.0,4,7,0.0,4400,MIL,v cin,,2,10
72,MIL,6/14/2021,1,553882,Omar Narvaez,5,N,,R,Vladimir Gutierrez,L,0.22857143,0.11428571,0.5,0.24725275,0.34285714,0.37362637,0.71648351,0.12637362,0.30769231,26.192645107429442,0.7609217511824946,0.3206032131399427,100.4715828186225,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,20210614,2712,553882,1.0,5,2,0.0,4300,MIL,v cin,,2,10
73,MIL,6/14/2021,1,642715,Willy Adames,6,N,,R,Vladimir Gutierrez,R,0.34482759,0.09195402,0.26666667,0.23628692,0.30651341,0.40506329,0.7115767,0.16877637,0.34532374,30.613769685256386,-1.1752280617476492,0.3097043731660222,99.8504263205652,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,20210614,2882,642715,1.0,6,6,0.0,4300,MIL,v cin,,2,10
74,MIL,6/14/2021,1,607054,Jace Peterson,7,N,,R,Vladimir Gutierrez,L,0.32911392,0.18987342,0.57692308,0.203125,0.35443038,0.40625,0.76068038,0.203125,0.26470588,11.246073516969556,1.5348342461036384,0.3398717536201961,112.429946736946,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,20210614,2483,607054,1.0,7,47,5.0,3300,MIL,v cin,,2,10
76,DET,6/14/2021,1,543257,Robbie Grossman,1,N,,R,Brad Keller,L,0.21276596,0.13069909,0.61428571,0.24548736,0.35866261,0.45126354,0.80992615,0.20577618,0.28426396,49.42964717056723,9.569339469635203,0.3495954191026512,125.27118507678968,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,20210614,7778,543257,1.0,1,7,18.0,3800,DET,@ kan,,10,3
77,DET,6/14/2021,1,570731,Jonathan Schoop,2,N,,R,Brad Keller,R,0.2137931,0.06206897,0.29032258,0.2518797,0.30689655,0.39849624,0.70539279,0.14661654,0.29081633,33.53785747765419,-1.5429973852742005,0.30697942561116714,93.32987299511906,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,20210614,6268,570731,1.0,3,34,11.0,4800,DET,@ kan,,10,3
78,DET,6/14/2021,1,650489,Willi Castro,3,N,,R,Brad Keller,L,0.30084746,0.05084746,0.16901408,0.26851852,0.31914894,0.43518519,0.75433413,0.16666667,0.35971223,30.95044202812763,2.4068755851015644,0.3251719601610873,105.94969424268405,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,20210614,3267,650489,1.0,9,4,18.0,2800,DET,@ kan,,10,3
79,DET,6/14/2021,1,408234,Miguel Cabrera,4,N,,R,Brad Keller,R,0.22789116,0.0952381,0.41791045,0.20912548,0.28571429,0.3460076,0.63172189,0.13688212,0.23529412,26.806651253718943,-9.169459800701533,0.2781057943663093,72.97300048277393,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,20210614,5125,408234,1.0,4,3,17.0,2900,DET,@ kan,,10,3
80,DET,6/14/2021,1,608577,Nomar Mazara,5,N,,R,Brad Keller,L,0.26086957,0.07246377,0.27777778,0.2010582,0.27053140000000003,0.28571429,0.55624569,0.08465609,0.26515152,14.314865107283824,-10.918974106564288,0.2518944423555752,57.16330041971612,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,20210614,2685,608577,1.0,6,7,5.0,2700,DET,@ kan,,10,3
81,DET,6/14/2021,1,592348,Niko Goodrum,7,N,,R,Brad Keller,L,0.40079365,0.1031746,0.25742574,0.17040359,0.25793651,0.28699552,0.54493203,0.11659193,0.27118644,16.148986669365758,-14.501320196207164,0.24646895769096555,51.51219479854208,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,20210614,2833,592348,1.0,7,67,21.0,3500,DET,@ kan,,10,3
82,DET,6/14/2021,1,606992,Eric Haase,8,N,,R,Brad Keller,R,0.36170213,0.06382979,0.17647059,0.19047619,0.25531915,0.28571429,0.54103344,0.0952381,0.28,2.8812808533133856,-2.7683735351143492,0.2431068204818888,49.82044647986732,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,6.64925373,20210614,2922,606992,1.0,5,27,5.0,4200,DET,@ kan,,10,3
83,DET,6/14/2021,1,668731,Akil Baddoo,9,N,,R,Brad Keller,L,0.36734694,0.11224489999999998,0.30555556,0.26744186,0.34693878,0.56976744,0.91670622,0.30232558,0.40425532,17.12646040207789,5.700310303634857,0.3821655081719467,145.59787286528422,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,7.26395939,20210614,3677,668731,1.0,8,7,5.0,2800,DET,@ kan,,10,3
84,TB,6/14/2021,1,664040,Brandon Lowe,1,N,,R,Lance Lynn,L,0.25986842,0.13157895,0.50632911,0.25581395,0.36184211,0.49224806,0.85409017,0.23643411,0.30722892,49.17818878835421,12.26845552271586,0.36431397750132105,137.69153900065376,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,20210614,2909,664040,1.0,1,4,14.0,4200,TAM,@ chw,,5,2
85,TB,6/14/2021,1,668227,Randy Arozarena,2,N,,R,Lance Lynn,R,0.29473684,0.1,0.33928571,0.25465839,0.35789474,0.42857143,0.78646617,0.17391304,0.34,27.58558840162359,4.959290413626047,0.34448910863311205,125.01801008390551,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,20210614,3262,668227,1.0,2,7,21.0,5300,TAM,@ chw,,5,2
86,TB,6/14/2021,1,640457,Austin Meadows,4,N,,R,Lance Lynn,L,0.26640927,0.11969112,0.44927536,0.24336283,0.33590734,0.52212389,0.85803123,0.27876106,0.28965517,41.644209295470816,10.454735606868363,0.3639684892440027,137.67451457000917,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,20210614,2878,640457,1.0,4,7,16.0,5700,TAM,@ chw,,5,2
88,TB,6/14/2021,1,572287,Mike Zunino,8,N,,R,Lance Lynn,R,0.43939394,0.08333333,0.18965517,0.15384615,0.25,0.39316239,0.64316239,0.23931624,0.19607843,12.337242351758594,-3.580250611615067,0.2805328712318883,81.18308484462841,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,10.26760563,20210614,2377,572287,1.0,7,2,0.0,3400,TAM,@ chw,,5,2
89,TB,6/14/2021,1,621433,Brett Phillips,9,N,,R,Lance Lynn,L,0.34645669,0.13385827,0.38636364,0.22018349,0.32283465,0.40366972,0.72650437,0.18348623,0.32258065,15.665029952128954,0.4019842835269607,0.3182526526488657,105.23385125152659,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,8.91627907,20210614,2785,621433,1.0,9,7,3.0,2000,TAM,@ chw,,5,2
90,CHW,6/14/2021,1,641313,Tim Anderson,1,N,,R,Tyler Glasnow,R,0.25423729,0.03050847,0.12,0.28723404,0.31525424,0.41843972,0.73369396,0.13120568,0.36180905,36.48843949496378,0.6101764312349713,0.31843438330343216,103.717097470216,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,20210614,2704,641313,1.0,1,6,10.0,5000,CHW,v tam,,2,5
91,CHW,6/14/2021,1,594809,Adam Eaton,2,N,,R,Tyler Glasnow,L,0.20895522,0.08582089999999999,0.41071429,0.24463519,0.32824427,0.42060086,0.74884513,0.17596567,0.29411765,34.96072160344953,2.5432064671480137,0.32615604505685103,105.99658970831229,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,20210614,7765,594809,1.0,6,7,0.0,3100,CHW,v tam,,2,5
92,CHW,6/14/2021,1,547989,Jose Abreu,4,N,,R,Tyler Glasnow,R,0.24225352,0.08450704,0.34883721,0.30476190000000003,0.36901408,0.55873016,0.92774424,0.25396826,0.35211268,65.50861393407496,22.286281560813517,0.3904799995786053,153.03798640873134,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,20210614,2407,547989,1.0,4,3,0.0,5000,CHW,v tam,,2,5
93,CHW,6/14/2021,1,606213,Yermin Mercedes,5,N,,R,Tyler Glasnow,R,0.19696970000000005,0.06818182,0.34615385,0.29752066,0.34848485,0.45454545,0.8030303000000001,0.15702479,0.34065934,19.642670532634195,4.243410853614748,0.3498193978360205,127.00907515337828,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,20210614,3316,606213,1.0,3,2,0.0,4900,CHW,v tam,,2,5
94,CHW,6/14/2021,1,518735,Yasmani Grandal,6,N,,R,Tyler Glasnow,L,0.2972973,0.18918919,0.63636364,0.18181818,0.33976834,0.38277512,0.72254346,0.20095694,0.2231405,33.46412055508662,1.863634261651524,0.3244050534075291,107.76015466734364,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,20210614,2359,518735,1.0,5,2,2.0,5100,CHW,v tam,,2,5
95,CHW,6/14/2021,1,544725,Leury Garcia,8,N,,R,Tyler Glasnow,L,0.20987654,0.07407407,0.35294118,0.24161074,0.29813665,0.32214765,0.6202843000000001,0.08053691,0.30088496,14.633254806418364,-4.746298980991892,0.2768505315602937,76.45349996070256,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,12.87046632,20210614,6289,544725,1.0,8,7,7.0,2700,CHW,v tam,,2,5
96,CHW,6/14/2021,1,664901,Danny Mendick,9,N,,R,Tyler Glasnow,R,0.19130435,0.08695652,0.45454545,0.26213592,0.3245614,0.38834951,0.71291091,0.12621359,0.30379747,13.609050471801305,-0.5139914187602774,0.3116904005669711,98.89828292206946,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,20210614,3278,664901,1.0,9,47,5.0,2900,CHW,v tam,,2,5
98,MIA,6/14/2021,1,516782,Starling Marte,2,N,,R,Adam Wainwright,R,0.2034632,0.05627706,0.27659574,0.27536232,0.34199134,0.44927536,0.7912667,0.17391304,0.32258065,33.237593457974384,4.678345062710241,0.3419607464885299,116.12736928606665,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210614,7736,516782,1.0,2,7,4.0,4400,MIA,@ stl,,2,4
99,MIA,6/14/2021,1,542583,Jesus Aguilar,3,N,,R,Adam Wainwright,R,0.17171717,0.09427609,0.54901961,0.26717557,0.33333333,0.44656489,0.77989822,0.17938932,0.28292683,41.087662659165176,5.0566283683746125,0.33600134761245165,116.22112511716504,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210614,2415,542583,1.0,3,3,2.0,4000,MIA,@ stl,,2,4
100,MIA,6/14/2021,1,594807,Adam Duvall,5,N,,R,Adam Wainwright,R,0.27681661,0.07266436,0.2625,0.2243346,0.28719723,0.47148289,0.75868012,0.24714829,0.24096386,36.923835974418736,1.8076785171862613,0.3222882246476144,103.45426498669713,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210614,2459,594807,1.0,5,7,5.0,3800,MIA,@ stl,,2,4
101,MIA,6/14/2021,1,656371,Isan Diaz,6,N,,R,Adam Wainwright,L,0.34782609,0.11594203,0.33333333,0.13114754,0.23188406,0.2295082,0.46139226,0.09836066,0.17142857,2.40735200728432,-5.807356484875523,0.2097440151607289,34.64559098170583,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,7.22727273,20210614,3258,656371,1.0,8,5,3.0,2100,MIA,@ stl,,2,4
102,MIA,6/14/2021,1,595751,Jorge Alfaro,7,N,,R,Adam Wainwright,R,0.3627450999999999,0.04901961,0.13513514,0.21276596,0.2745098,0.29787234,0.57238214,0.08510638,0.32727273,7.545059134868955,-4.955048287602089,0.2571972082642948,63.835812779842044,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,8.4120603,20210614,2667,595751,1.0,6,2,0.0,2800,MIA,@ stl,,2,4
103,STL,6/14/2021,1,669242,Tommy Edman,1,N,,L,Braxton Garrett,R,0.1097561,0.07317073,0.66666667,0.30263158,0.35365854,0.52631579,0.87997433,0.22368421,0.3015873,13.962689711607375,4.035696185089032,0.3750773915430395,140.10935937027963,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,20210614,2996,669242,1.0,1,47,7.0,4200,STL,v mia,,4,2
104,STL,6/14/2021,1,666185,Dylan Carlson,2,N,,L,Braxton Garrett,R,0.21052632,0.12280702,0.58333333,0.29787234,0.36842105,0.44680851,0.81522956,0.14893617,0.35135135,8.416493731769675,1.6455809429613293,0.3489930002312911,123.9228105213874,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,20210614,3328,666185,1.0,2,7,10.0,3100,STL,v mia,,4,2
105,STL,6/14/2021,1,502671,Paul Goldschmidt,3,N,,L,Braxton Garrett,R,0.21794872,0.17948718,0.82352941,0.25806452,0.3974359000000001,0.41935484,0.81679074,0.16129032,0.31818182,12.613596334200238,3.1887165075949166,0.3622978215034192,132.00391760055194,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,20210614,3217,502671,1.0,3,3,10.0,4000,STL,v mia,,4,2
106,STL,6/14/2021,1,571448,Nolan Arenado,4,N,,L,Braxton Garrett,R,0.125,0.04166667,0.33333333,0.3,0.32291667,0.52222222,0.84513889,0.22222222,0.29333333,14.781367672016303,3.08804113917558,0.3566379472613335,117.31083600756584,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,20210614,5219,571448,1.0,4,5,0.0,5500,STL,v mia,,4,2
107,STL,6/14/2021,1,641933,Tyler O'Neill,5,N,,L,Braxton Garrett,R,0.29411765,0.09803922,0.33333333,0.19565217,0.2745098,0.34782609,0.62233589,0.15217392,0.26666667,4.493180037057113,-1.7211334476712232,0.2764400267133526,74.73465723627945,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,20210614,2867,641933,1.0,5,7,12.0,4000,STL,v mia,,4,2
109,SD,6/14/2021,1,592518,Manny Machado,2,N,,L,Austin Gomber,R,0.16521739,0.15652174,0.94736842,0.2371134,0.35652174,0.43298969,0.78951143,0.19587629,0.23611111,16.73618390642357,2.6935575255031687,0.3431568396718879,117.91689474707958,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,20210614,6266,592518,1.0,3,5,0.0,5300,SDG,@ col,,2,3
110,SD,6/14/2021,1,630105,Jake Cronenworth,3,N,,L,Austin Gomber,L,0.17054264,0.08527132,0.5,0.23478261,0.3125,0.27826087,0.59076087,0.04347826,0.29032258,11.009617316493934,-4.575965655078943,0.2715095467865467,71.81599756149612,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,20210614,3295,630105,1.0,7,34,0.0,5300,SDG,@ col,,2,3
111,SD,6/14/2021,1,543333,Eric Hosmer,5,N,,L,Austin Gomber,L,0.15306122,0.04081633,0.26666667,0.28089888,0.32653061,0.48314607,0.80967668,0.20224719,0.29166667,14.110250480826876,2.21054238116362,0.3449800123973769,119.61208549863217,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,7.10526316,20210614,3215,543333,1.0,5,3,0.0,4900,SDG,@ col,,2,3
112,SD,6/14/2021,1,571976,Wil Myers,6,N,,L,Austin Gomber,R,0.22429907,0.11214953,0.5,0.26315789,0.34579439,0.55789474,0.90368913,0.29473685,0.28125,18.653075497793967,5.5521311203120325,0.3779627433362997,140.56106161806954,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,9.80597015,20210614,7742,571976,1.0,6,7,3.0,4400,SDG,@ col,,2,3
114,COL,6/14/2021,1,606132,Raimel Tapia,1,N,,R,Dinelson Lamet,L,0.15540541,0.08783784,0.56521739,0.29007634,0.35153584,0.39694656,0.7484824000000001,0.10687022,0.3271028,38.787595516045535,2.9625051598743948,0.3269364166095904,91.23253115345915,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,20210614,2648,606132,1.0,1,7,8.0,3800,COL,v sdg,,3,2
115,COL,6/14/2021,1,602074,Yonathan Daza,2,N,,R,Dinelson Lamet,R,0.21518987,0.03797468,0.17647059,0.27027027,0.29487179,0.35135135,0.64622314,0.08108108,0.33333333,7.543214317267524,-1.6676617824977764,0.2829616971504994,64.72320185942371,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,20210614,2960,602074,1.0,2,7,5.0,3300,COL,v sdg,,3,2
116,COL,6/14/2021,1,453568,Charlie Blackmon,3,N,,R,Dinelson Lamet,L,0.16666667,0.09574468,0.57446809,0.24489796,0.32978723,0.38367347,0.7134607,0.13877551,0.27551020000000004,32.44804629184948,-1.8608926435495707,0.3074039345613886,78.06017421835203,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,20210614,7711,453568,1.0,3,7,9.0,4600,COL,v sdg,,3,2
117,COL,6/14/2021,1,596115,Trevor Story,4,N,,R,Dinelson Lamet,R,0.25525526,0.08108108,0.31764706,0.26315789,0.32432432,0.45723684,0.78156116,0.19407895,0.33333333,45.53960942182233,5.078902398082511,0.33353200797948235,95.31462117764164,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,20210614,2647,596115,1.0,4,6,5.0,4500,COL,v sdg,,3,2
118,COL,6/14/2021,1,641857,Ryan McMahon,5,N,,R,Dinelson Lamet,L,0.26923077,0.07692308,0.28571429,0.24137931,0.3006993,0.46360153,0.76430083,0.22222222,0.28070175,37.28050563003928,2.7196345802775066,0.32651727785143936,91.06588515918871,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,11.4893617,20210614,2825,641857,1.0,5,45,7.0,4500,COL,v sdg,,3,2
119,COL,6/14/2021,1,543068,CJ Cron,7,N,,R,Dinelson Lamet,R,0.27819549,0.15789474,0.56756757,0.23853211,0.37593985,0.44036697,0.81630682,0.20183486,0.3030303,21.19854713256264,5.34316193337345,0.3610835433902597,120.030799736025,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,20210614,2484,543068,1.0,7,3,16.0,4300,COL,v sdg,,3,2
120,LAA,6/14/2021,1,457708,Justin Upton,1,N,,L,Sean Manaea,R,0.31666667,0.08333333,0.26315789,0.2293578,0.3,0.53211009,0.83211009,0.30275229,0.24590164,18.05898149918918,3.460193446391864,0.35102096050977705,125.10899993922115,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,7589,457708,1.0,1,7,2.0,3700,LAA,@ oak,,5,8
121,LAA,6/14/2021,1,543685,Anthony Rendon,3,N,,L,Sean Manaea,R,0.10909091,0.19090909,1.75,0.23863636,0.38181818,0.46590909,0.84772727,0.22727273,0.22222222,18.14650486545684,4.668975213040131,0.3651668981674615,135.28466538747918,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,5216,543685,1.0,4,5,3.0,4700,LAA,@ oak,,5,8
122,LAA,6/14/2021,1,545358,Max Stassi,4,N,,L,Sean Manaea,R,0.15517241,0.10344828,0.66666667,0.26,0.32758621,0.58,0.90758621,0.32,0.21052632,9.858070314388204,2.631032005410124,0.3707627982928835,139.07229386180106,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,2382,545358,1.0,3,2,6.0,3100,LAA,@ oak,,5,8
123,LAA,6/14/2021,1,621493,Taylor Ward,6,N,,L,Sean Manaea,R,0.28985507,0.07246377,0.25,0.23809524,0.29411765,0.34920635,0.643324,0.11111111,0.33333333,6.569165420078429,-1.8331792612441449,0.2834497111685136,79.32629715221118,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,2914,621493,1.0,7,7,7.0,2300,LAA,@ oak,,5,8
124,LAA,6/14/2021,1,578428,Jose Iglesias,7,N,,L,Sean Manaea,R,0.09411765,0.04705882,0.5,0.3,0.34117647,0.4,0.74117647,0.1,0.31428571,11.154343538791563,0.9490503602332128,0.3259249645120957,108.77212756150608,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,6249,578428,1.0,5,6,14.0,3200,LAA,@ oak,,5,8
126,LAA,6/14/2021,1,664058,David Fletcher,9,N,,L,Sean Manaea,R,0.07462687,0.09701493,1.3,0.325,0.39097744,0.40833333,0.79931077,0.08333333,0.34862385,20.662839503788884,4.351328784429969,0.35400536365078805,127.20673396808128,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,7.77272727,20210614,2894,664058,1.0,9,46,16.0,3000,LAA,@ oak,,5,8
127,OAK,6/14/2021,1,592192,Mark Canha,1,N,,R,Dylan Bundy,R,0.21084337,0.14457831,0.68571429,0.24528302,0.38253012,0.42641509,0.80894521,0.18113207,0.28571429,51.8396646866232,11.459810804727647,0.35808938849403205,133.47812343516534,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,20210614,2542,592192,1.0,1,7,8.0,4700,OAK,v laa,,8,5
128,OAK,6/14/2021,1,643393,Tony Kemp,2,N,,R,Dylan Bundy,L,0.13173653,0.14371257,1.09090909,0.26865672,0.3803680999999999,0.36567164,0.74603974,0.09701492,0.30701754,23.13942158299933,2.72121306586514,0.33589422849058376,118.458641950097,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,20210614,2697,643393,1.0,2,47,9.0,2800,OAK,v laa,,8,5
129,OAK,6/14/2021,1,621566,Matt Olson,3,N,,R,Dylan Bundy,L,0.22875817,0.14052288,0.61428571,0.22692308,0.33660131,0.49230769,0.828909,0.26538461,0.22674419,46.15137087222909,8.820814680725094,0.351790466914476,128.9946238526849,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,20210614,2743,621566,1.0,3,3,7.0,5700,OAK,v laa,,8,5
130,OAK,6/14/2021,1,476704,Jed Lowrie,4,N,,R,Dylan Bundy,L,0.19298246,0.14035088,0.72727273,0.19387755,0.30701754,0.37755102,0.68456856,0.18367347,0.20833333,12.624295188530864,-0.6673488035355196,0.3020522510055947,97.55377136388107,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,20210614,4202,476704,1.0,4,4,6.0,4400,OAK,v laa,,8,5
131,OAK,6/14/2021,1,519048,Mitch Moreland,5,N,,R,Dylan Bundy,L,0.19806763,0.10144928,0.51219512,0.25,0.32850242,0.48913043,0.81763285,0.23913043,0.26315789,30.558014268859026,5.306304941757318,0.3452157808513176,121.3953400364208,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,20210614,3203,519048,1.0,6,3,14.0,3600,OAK,v laa,,8,5
132,OAK,6/14/2021,1,656305,Matt Chapman,6,N,,R,Dylan Bundy,R,0.33587786,0.09541985,0.28409091,0.21304348,0.29007634,0.43043478,0.72051112,0.2173913,0.28467153,30.11566750568829,-1.5844173072508845,0.3062138227561048,98.83128166492504,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,20210614,2790,656305,1.0,5,5,9.0,4900,OAK,v laa,,8,5
133,OAK,6/14/2021,1,664913,Seth Brown,7,N,,R,Dylan Bundy,L,0.28440367,0.0733945,0.25806452,0.20792079,0.26605505,0.46534653,0.73140158,0.25742574,0.22222222,13.038266217101052,0.2849137836579816,0.31394319468681964,105.84180545089134,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,8.50276243,20210614,3268,664913,1.0,8,7,0.0,3100,OAK,v laa,,8,5
