,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
10,SD,6/1/2021,1,677960,Ryan Weathers,SP,Y,,2,6,1,6.58536585,1.31707317,5.0,0.0,0.20408163,0.04081633,0.16326529999999995,0.17391304,0.73170732,0.22222222,1.0,2.3327011049682618,3.609914010066456,6.66233766,3.50649351,1.9,1.75324675,0.18446602,0.09708738,0.08737864,0.20430108,1.12987013,0.20289855,0.90909091,5.358358374968262,4.9341214936651125,13.1707317,2.63414634,10.0,0.0,0.40816326,0.08163266,0.3265305999999999,0.34782608,1.46341464,0.44444444,2.0,4.6654022099365235,7.219828020132912,39.974025960000006,21.03896106,11.399999999999999,10.5194805,1.10679612,0.58252428,0.5242718399999999,1.22580648,6.77922078,1.2173913,5.45454546,32.15015024980957,29.604728961990673,20210601,163t,677960,1.0,9,1.0,2.45,5500.0,SDG,@ chc,,3,4
11,CHC,6/1/2021,1,543294,Kyle Hendricks,SP,Y,,4,4,1,8.82692308,1.29807692,6.8,1.81730769,0.23943662,0.03521127,0.20422535,0.26394052,1.16826923,0.3,0.86750789,4.354180712439326,3.7863332877483926,5.69058296,1.0896861,5.22222222,1.4529148,0.15409836,0.0295082,0.12459016,0.26712329,1.17040359,0.28085106,0.78947368,4.442888540324257,4.043192551022464,35.30769232,5.19230768,27.2,7.26923076,0.95774648,0.14084508,0.8169014,1.05576208,4.67307692,1.2,3.47003156,17.416722849757303,15.14533315099357,22.76233184,4.3587444,20.88888888,5.8116592,0.61639344,0.1180328,0.49836064,1.06849316,4.68161436,1.12340424,3.15789472,17.77155416129703,16.172770204089858,20210601,125a,543294,1.0,9,1.0,15.3,7800.0,CHC,v sdg,,4,3
12,BOS,6/1/2021,1,572070,Garrett Richards,SP,Y,,2,7,0,7.83870968,3.65806452,2.14285714,1.39354839,0.19736842,0.09210526,0.10526316,0.2961165,1.58709677,0.34415584,0.80508475,4.6536062972495635,4.249427185932474,7.99441341,3.92178771,2.03846154,0.60335196,0.218107,0.10699588,0.11111112,0.21226415,1.18994413,0.2611465,0.78947368,3.714714639587593,4.7104348626200565,15.67741936,7.31612904,4.28571428,2.78709678,0.39473684,0.18421052,0.21052632,0.592233,3.17419354,0.68831168,1.6101695,9.307212594499127,8.498854371864947,55.96089387,27.45251397,14.269230780000001,4.22346372,1.526749,0.74897116,0.7777778399999999,1.4858490500000001,8.32960891,1.8280255,5.526315759999999,26.00300247711315,32.9730440383404,20210601,108h,572070,1.0,0,1.0,14.7,7000.0,BOS,@ hou,,1,5
13,HOU,6/1/2021,1,677651,Luis Garcia,SP,Y,,3,6,0,8.03571429,2.25,3.57142857,1.60714286,0.21186441,0.05932203,0.15254238,0.25471698,1.21428571,0.28205128,0.83333333,4.754977374429858,4.4806487906482735,10.60714286,3.61607143,2.93333333,0.96428571,0.30555556,0.10416667,0.20138889,0.1328125,0.85714286,0.1625,0.87591241,3.4691028444454814,4.251456819787023,24.107142869999997,6.75,10.71428571,4.82142858,0.63559323,0.17796609,0.45762714000000004,0.76415094,3.64285713,0.84615384,2.49999999,14.264932123289574,13.44194637194482,63.64285716,21.69642858,17.59999998,5.78571426,1.8333333600000001,0.62500002,1.2083333399999998,0.796875,5.14285716,0.9750000000000001,5.25547446,20.814617066672888,25.50874091872214,20210601,162f,677651,1.0,0,1.0,26.15,8300.0,HOU,v bos,,5,1
14,PIT,6/1/2021,1,640444,Wil Crowe,SP,Y,,3,6,0,6.75,9.0,0.75,2.25,0.15584416,0.20779221,-0.05194805,0.3,2.125,0.31111111,0.77464789,7.8954309145497374,7.114059114320782,9.25714286,3.47142857,2.66666667,3.08571429,0.21052632,0.07894737,0.13157895,0.33333333,1.84285714,0.37142857,0.63218391,7.0942810302520485,4.719617242911392,20.25,27.0,2.25,6.75,0.46753248000000003,0.62337663,-0.15584415000000001,0.8999999999999999,6.375,0.9333333300000001,2.3239436700000002,23.68629274364921,21.342177342962348,55.54285716,20.82857142,16.00000002,18.51428574,1.2631579199999998,0.47368422,0.7894737000000001,1.99999998,11.057142840000001,2.22857142,3.7931034599999998,42.56568618151229,28.31770345746835,20210601,161z,640444,1.0,0,1.0,-7.0,5000.0,PIT,@ kan,,5,10
15,KC,6/1/2021,1,663903,Brady Singer,SP,Y,,7,2,0,8.72727273,3.95454545,2.20689655,1.09090909,0.21993127,0.09965636,0.12027491,0.24206349,1.36363636,0.28961749,0.57109557,4.438858278032597,4.940796408644228,9.05806452,2.43870968,3.71428571,0.69677419,0.24528302,0.06603774,0.17924528,0.23589744,1.16129032,0.29787234,0.83032491,3.0326628725443374,3.073163010312416,61.09090911,27.681818149999998,15.448275850000002,7.63636363,1.53951889,0.69759452,0.84192437,1.69444443,9.54545452,2.02732243,3.99766899,31.072007946228176,34.585574860509595,18.11612904,4.87741936,7.42857142,1.39354838,0.49056604,0.13207548,0.35849056,0.47179488,2.32258064,0.59574468,1.66064982,6.065325745088675,6.146326020624832,20210601,159e,663903,1.0,0,1.0,14.75,6900.0,KAN,v pit,,10,5
16,TEX,6/1/2021,1,641540,Dane Dunning,SP,Y,,4,4,1,10.06363636,3.92727273,2.5625,0.49090909,0.24848485,0.0969697,0.15151515,0.25170068,1.44545455,0.33653846,0.74712644,3.1050594201873185,4.38989182645077,8.93918919,2.55405405,3.5,1.09459459,0.24257426,0.06930693,0.17326733,0.24064171,1.19594595,0.29323308,0.63241107,3.6042610260561534,3.0583362968333283,40.25454544,15.70909092,10.25,1.96363636,0.9939394,0.3878788,0.6060606,1.00680272,5.7818182,1.34615384,2.98850576,12.420237680749274,17.55956730580308,35.75675676,10.2162162,14.0,4.37837836,0.97029704,0.27722772,0.69306932,0.96256684,4.7837838,1.17293232,2.52964428,14.417044104224614,12.233345187333313,20210601,161s,641540,1.0,9,1.0,8.9,5900.0,TEX,@ col,,2,3(F11)
17,COL,6/1/2021,1,608566,German Marquez,SP,Y,,3,5,1,8.24686192,4.06694561,2.02777778,0.45188285,0.20857143,0.10285714,0.10571429,0.25320513,1.44351464,0.3164557,0.70383912,3.3428223518484486,4.050367543052902,9.22277228,2.94059406,3.13636364,1.06930693,0.25182482,0.08029197,0.17153285,0.23170732,1.17326733,0.28,0.66371681,3.6432119850767033,3.488616321998331,24.740585760000002,12.20083683,6.08333334,1.35564855,0.62571429,0.30857142,0.31714287,0.75961539,4.33054392,0.9493671,2.11151736,10.028467055545345,12.151102629158705,46.1138614,14.7029703,15.681818199999999,5.34653465,1.2591241,0.40145985,0.8576642499999999,1.1585366,5.86633665,1.4000000000000001,3.31858405,18.216059925383515,17.443081609991655,20210601,133b,608566,1.0,9,1.0,25.35,6700.0,COL,v tex,,3,2(F11)
18,NYM,6/1/2021,1,573186,Marcus Stroman,SP,Y,,7,1,1,6.62264151,1.27358491,5.2,0.76415094,0.18978102,0.03649635,0.15328467,0.23622047,0.99056604,0.26732673,0.82317073,3.3639942449682616,3.1494500258632385,7.97727273,2.45454545,3.25,1.22727273,0.21138211,0.06504065,0.14634146,0.22608696,1.15909091,0.25882353,0.73943662,3.955760974968261,3.730202968282744,46.35849057,8.91509437,36.4,5.349056579999999,1.3284671399999999,0.25547444999999996,1.07299269,1.65354329,6.93396228,1.8712871100000001,5.7621951099999995,23.547959714777832,22.04615018104267,7.97727273,2.45454545,3.25,1.22727273,0.21138211,0.06504065,0.14634146,0.22608696,1.15909091,0.25882353,0.73943662,3.955760974968261,3.730202968282744,20210601,123u,573186,1.0,9,1.0,15.3,8300.0,NYM,@ ari,,5,6(F10)
19,ARI,6/1/2021,1,592761,Caleb Smith,SP,Y,,2,6,1,10.6875,2.8125,3.8,1.125,0.27142857,0.07142857,0.2,0.22580645,1.1875,0.28571429,0.87912088,3.71353931427002,4.5457454666495325,9.5,6.0,1.58333333,1.25,0.24516129,0.15483871,0.09032258,0.18604651,1.33333333,0.2183908,0.80952381,4.9303126675257705,5.436372721691924,21.375,5.625,7.6,2.25,0.54285714,0.14285714,0.4,0.4516129,2.375,0.57142858,1.75824176,7.42707862854004,9.091490933299065,57.0,36.0,9.49999998,7.5,1.47096774,0.9290322599999999,0.54193548,1.11627906,7.99999998,1.3103448,4.85714286,29.581876005154623,32.61823633015155,20210601,139p,592761,1.0,9,1.0,8.85,6300.0,ARI,v nym,,6,5(F10)
20,LAA,6/1/2021,1,571760,Andrew Heaney,SP,Y,,3,5,1,9.58878505,3.28037383,2.92307692,0.5046729,0.24516129,0.08387097,0.16129032,0.25714286,1.37383178,0.34,0.72614108,3.028589613538938,4.148561723176241,10.31707317,2.52439024,4.08695652,1.75609756,0.27893175,0.06824926,0.21068249,0.23548387,1.17073171,0.28078818,0.77747989,4.289733659255133,3.857635055845831,28.766355150000003,9.841121489999999,8.769230760000001,1.5140186999999998,0.73548387,0.25161291,0.48387095999999996,0.7714285799999999,4.12149534,1.02,2.17842324,9.085768840616815,12.445685169528723,51.58536585,12.621951199999998,20.434782600000002,8.7804878,1.3946587499999998,0.3412463,1.05341245,1.17741935,5.8536585500000005,1.4039409,3.8873994499999998,21.448668296275667,19.288175279229158,20210601,124o,571760,1.0,8,1.0,26.65,7700.0,LAA,@ sfo,,8,1
21,SF,6/1/2021,1,622072,Alex Wood,SP,Y,,1,7,1,6.27906976,2.51162791,2.5,1.25581395,0.15151515,0.06060606,0.09090909,0.31666667,1.60465116,0.34693878,0.99056604,4.620224944760966,4.331391600271236,10.26,3.06,3.35294118,1.08,0.27403846,0.08173077,0.19230769,0.22043011,1.16,0.28455285,0.71428571,3.7461936569213865,3.630128815770149,6.27906976,2.51162791,2.5,1.25581395,0.15151515,0.06060606,0.09090909,0.31666667,1.60465116,0.34693878,0.99056604,4.620224944760966,4.331391600271236,71.82,21.42,23.47058826,7.5600000000000005,1.91826922,0.57211539,1.34615383,1.54301077,8.12,1.9918699500000001,4.999999969999999,26.223355598449707,25.41090171039104,20210601,116s,622072,1.0,9,1.0,-7.15,8700.0,SFO,v laa,,1,8
22,STL,6/1/2021,1,607231,John Gant,SP,Y,,3,5,1,7.53488372,7.22093023,1.04347826,0.31395349,0.19354839,0.18548387,0.00806452,0.18181818,1.43023256,0.22666667,0.88669951,4.437041579867671,5.6594690240648795,8.02702703,4.37837838,1.83333333,0.0,0.20496894,0.11180124,0.0931677,0.24285714,1.40540541,0.31192661,0.8490565999999999,2.909372489318528,3.768424998366601,22.60465116,21.662790689999998,3.1304347800000003,0.94186047,0.5806451699999999,0.55645161,0.024193560000000003,0.5454545399999999,4.29069768,0.68000001,2.66009853,13.311124739603013,16.97840707219464,40.135135149999996,21.8918919,9.16666665,0.0,1.0248447,0.5590062,0.46583850000000004,1.2142857,7.02702705,1.55963305,4.245283,14.546862446592641,18.842124991833003,20210601,132g,607231,1.0,9,1.0,17.3,7300.0,STL,@ lad,,3,2
23,LAD,6/1/2021,1,456034,David Price,SP,Y,,0,8,1,9.0,0.0,6.0,3.0,0.20689655,0.0,0.20689655,0.37931034,1.83333333,0.42857143,0.97560976,5.470912484968261,2.301262023051581,12.0,3.75,3.2,0.75,0.31372549,0.09803922,0.21568627,0.26086957,1.41666667,0.37931034,0.70512821,2.8042458249682625,2.739134997874499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,30.0,25.6,6.0,2.50980392,0.78431376,1.72549016,2.08695656,11.33333336,3.03448272,5.64102568,22.4339665997461,21.913079982995992,20210601,1916,456034,1.0,9,1.0,2.15,6100.0,LAD,v stl,,2,3
24,OAK,6/1/2021,1,605135,Chris Bassitt,SP,Y,,4,5,0,9.23316062,2.23834197,4.125,1.39896373,0.25095057,0.0608365,0.19011407,0.225,1.0880829,0.26347305,0.73333333,4.0611719505073145,4.310471810296331,8.54587156,2.2293578,3.83333333,0.24770642,0.23,0.06,0.17,0.22545455,1.10091743,0.29126214,0.82725061,2.5730033289730336,3.7925288334076415,36.93264248,8.95336788,16.5,5.59585492,1.00380228,0.243346,0.76045628,0.9,4.3523316,1.0538922,2.93333332,16.244687802029258,17.241887241185324,42.7293578,11.146788999999998,19.16666665,1.2385321,1.1500000000000001,0.3,0.8500000000000001,1.12727275,5.50458715,1.4563107,4.13625305,12.865016644865168,18.962644167038206,20210601,125r,605135,1.0,0,1.0,8.8,9100.0,OAK,@ sea,,12,6
25,SEA,6/1/2021,1,594835,Marco Gonzales,SP,Y,,2,7,0,6.13636364,0.92045455,6.66666667,0.61363636,0.16949153,0.02542373,0.1440678,0.22727273,0.95454545,0.25842697,0.75342466,3.4092540878036037,4.557933145855162,9.0412844,1.98165138,4.5625,1.61009174,0.24745763,0.05423729,0.19322034,0.22661871,1.08715596,0.26041667,0.77669903,4.194208961973975,4.186335454821882,12.27272728,1.8409091,13.33333334,1.22727272,0.33898306,0.05084746,0.2881356,0.45454546,1.9090909,0.51685394,1.50684932,6.8185081756072075,9.115866291710324,63.2889908,13.871559659999999,31.9375,11.270642180000001,1.73220341,0.37966103,1.35254238,1.5863309700000001,7.61009172,1.82291669,5.43689321,29.359462733817825,29.304348183753174,20210601,124w,594835,1.0,0,1.0,17.2,7200.0,SEA,v oak,,6,12
