,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,num_L_bats,num_R_bats,is_nl,k_9_l,bb_9_l,k_bb_l,hr_9_l,k_pct_l,bb_pct_l,k_bb_pct_l,bat_avg_l,whip_l,babip_l,lob_pct_l,fip_l,xfip_l,k_9_r,bb_9_r,k_bb_r,hr_9_r,k_pct_r,bb_pct_r,k_bb_pct_r,bat_avg_r,whip_r,babip_r,lob_pct_r,fip_r,xfip_r,k_9_l_tot,bb_9_l_tot,k_bb_l_tot,hr_9_l_tot,k_pct_l_tot,bb_pct_l_tot,k_bb_pct_l_tot,bat_avg_l_tot,whip_l_tot,babip_l_tot,lob_pct_l_tot,fip_l_tot,xfip_l_tot,k_9_r_tot,bb_9_r_tot,k_bb_r_tot,hr_9_r_tot,k_pct_r_tot,bb_pct_r_tot,k_bb_pct_r_tot,bat_avg_r_tot,whip_r_tot,babip_r_tot,lob_pct_r_tot,fip_r_tot,xfip_r_tot,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
10,CIN,5/29/2021,1,622491,Luis Castillo,SP,Y,,3,5,1,10.29896907,4.45360825,2.3125,1.11340206,0.24749164,0.10702341,0.14046823,0.27651515,1.62371134,0.35135135,0.65031983,3.9705658869774414,3.926043937478714,9.61256545,2.2617801,4.25,0.84816754,0.25660377,0.06037736,0.19622641,0.25619835,1.22513089,0.32748538,0.625,3.1988729091777097,2.9951856024425028,30.896907210000002,13.36082475,6.9375,3.34020618,0.74247492,0.32107023,0.42140469,0.8295454499999999,4.87113402,1.05405405,1.9509594900000002,11.911697660932324,11.778131812436143,48.06282725,11.3089005,21.25,4.2408377,1.28301885,0.3018868,0.9811320499999999,1.28099175,6.12565445,1.6374269,3.125,15.994364545888548,14.975928012212513,20210529,142m,622491,1.0,8,1,7.85,6900,CIN,@ chc,,2,10
11,CHC,5/29/2021,1,605200,Zach Davies,SP,Y,,2,6,1,5.51933702,3.13259669,1.76190476,0.59668508,0.15481172,0.08786611,0.06694561,0.20657277,1.07734807,0.22857143,0.78175896,3.9472232696207055,5.052054658289167,8.34031414,3.81675393,2.18518519,1.27225131,0.20344828,0.09310345,0.11034483,0.28185328,1.57068063,0.33160622,0.7606264,4.517962751022933,4.471951154350651,11.03867404,6.26519338,3.52380952,1.19337016,0.30962344,0.17573222,0.13389122,0.41314554,2.15469614,0.45714286,1.56351792,7.894446539241411,10.104109316578334,50.04188484,22.900523579999998,13.111111139999998,7.63350786,1.22068968,0.5586207000000001,0.66206898,1.69111968,9.42408378,1.98963732,4.5637584,27.1077765061376,26.831706926103905,20210529,132c,605200,1.0,9,1,12.85,6400,CHC,v cin,,10,2
12,COL,5/29/2021,2,596295,Austin Gomber,SP,N,,7,1,1,7.10526316,3.55263158,2.0,1.06578947,0.18518519,0.09259259,0.0925926,0.19148936,1.10526316,0.20547945,0.81395349,4.534035123145847,4.9198481858161065,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,49.73684212,24.86842106,14.0,7.460526289999999,1.29629633,0.64814813,0.6481482,1.34042552,7.73684212,1.4383561500000002,5.697674429999999,31.738245862020925,34.438937300712745,9.80597015,3.76119403,2.60714286,0.94029851,0.26739927,0.1025641,0.16483517,0.20833333,1.1641791,0.26219512,0.76589595,3.6328701101705705,3.803301891862456,20210529,146x,596295,1.0,9,1,11.4,6500,COL,@ pit,2.0,0,4(F7)
13,PIT,5/29/2021,2,656605,Mitch Keller,SP,N,,4,4,1,6.68041237,7.2371134,0.92307692,1.39175258,0.15584416,0.16883117,-0.01298701,0.26984127,1.8556701,0.29591837,0.68518519,6.188489087129632,6.584329382493489,10.58823529,4.76470588,2.22222222,1.32352941,0.27972028,0.12587413,0.15384615,0.20967742,1.29411765,0.26582278,0.76315789,4.3881809071206375,4.2756913122645965,26.72164948,28.9484536,3.69230768,5.56701032,0.62337664,0.67532468,-0.05194804,1.07936508,7.4226804,1.18367348,2.74074076,24.75395634851853,26.337317529973955,42.35294116,19.05882352,8.88888888,5.29411764,1.11888112,0.50349652,0.6153846,0.83870968,5.1764706,1.06329112,3.05263156,17.55272362848255,17.102765249058386,20210529,153m,656605,1.0,9,1,24.85,5900,PIT,v col,2.0,4,0(F7)
14,LAA,5/29/2021,1,502171,Alex Cobb,SP,N,,2,7,0,8.51538461,3.11538461,2.73333333,1.03846154,0.21925134,0.08021389999999999,0.13903744,0.23391813,1.26923077,0.28,0.67346939,3.8811265698148256,3.4556377578938515,8.39189189,2.91891892,2.875,0.91216216,0.22115385,0.07692308,0.14423077,0.25668449,1.2972973,0.31386861,0.70491803,3.8388752149095913,3.5860995845450483,17.03076922,6.23076922,5.46666666,2.07692308,0.43850268,0.16042779999999998,0.27807488,0.46783626,2.53846154,0.56,1.34693878,7.762253139629651,6.911275515787703,58.743243230000004,20.43243244,20.125,6.38513512,1.54807695,0.53846156,1.00961539,1.7967914299999999,9.0810811,2.19708027,4.93442621,26.872126504367138,25.102697091815337,20210529,106e,502171,1.0,0,1,32.75,8400,LAA,@ oak,,4,0
15,OAK,5/29/2021,1,593423,Frankie Montas,SP,N,,1,8,0,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.0984252,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,8.37433155,2.31016043,3.625,1.58823529,0.21722846,0.05992509,0.15730337,0.25,1.2513369,0.28333333,0.72755418,4.463244918955232,4.239436941295328,11.09815951,4.14110429,2.68,1.65644172,0.26377953,0.0984252,0.16535433,0.29515419,1.69325153,0.375,0.69230769,4.4667887496932135,4.324149940262867,66.9946524,18.48128344,29.0,12.70588232,1.73782768,0.47940072,1.25842696,2.0,10.0106952,2.26666664,5.82043344,35.70595935164186,33.91549553036263,20210529,130j,593423,1.0,0,1,22.55,8000,OAK,v laa,,0,4
16,MIA,5/29/2021,1,669432,Trevor Rogers,SP,Y,,2,7,0,12.54929577,6.08450704,2.0625,0.0,0.30555556,0.14814815,0.15740741,0.25,1.6056338,0.37931034,0.84615385,2.523492624654516,3.912850071493138,10.7260274,2.5890411,4.14285714,0.98630137,0.29491525,0.07118644,0.22372881,0.22846442,1.12328767,0.30113636,0.73170732,3.1792355791576195,3.3727787037121564,25.09859154,12.16901408,4.125,0.0,0.61111112,0.2962963,0.31481482,0.5,3.2112676,0.75862068,1.6923077,5.046985249309032,7.825700142986276,75.0821918,18.123287700000002,28.999999980000002,6.90410959,2.0644067500000003,0.49830508,1.5661016700000001,1.5992509400000001,7.863013690000001,2.10795452,5.1219512400000005,22.254649054103336,23.609450925985094,20210529,162e,669432,1.0,0,1,16.1,8800,MIA,@ bos,,1,3
17,BOS,5/29/2021,1,543135,Nathan Eovaldi,SP,Y,,4,5,0,8.902702699999997,1.75135135,5.08333333,0.43783784,0.25311203,0.04979253,0.2033195,0.20089286,0.92432432,0.25925926,0.62724014,2.544645372681062,3.7695672681695713,9.45,1.51875,6.22222222,1.18125,0.23628692,0.03797468,0.19831224,0.31838565,1.5,0.4,0.83776596,3.5532019138342488,2.912937127737109,35.61081079999999,7.0054054,20.33333332,1.75135136,1.01244812,0.19917012,0.813278,0.80357144,3.69729728,1.03703704,2.50896056,10.178581490724248,15.078269072678285,47.25,7.59375,31.1111111,5.90625,1.1814346,0.18987339999999997,0.9915612,1.59192825,7.5,2.0,4.188829800000001,17.766009569171246,14.564685638685546,20210529,108f,543135,1.0,0,1,27.0,9000,BOS,v mia,,3,1
18,NYY,5/29/2021,1,665620,Deivi Garcia,SP,N,,6,3,0,5.94915254,2.74576271,2.16666667,0.91525424,0.14942529,0.06896552,0.08045977,0.25316456,1.3220339,0.27272727,0.56034483,4.095723394101142,6.140321414910389,10.56521739,1.56521739,6.75,1.95652174,0.27835052,0.04123711,0.23711341,0.25274725,1.17391304,0.30508475,0.68181818,4.442145474013657,3.9837981946736436,35.69491524,16.47457626,13.000000020000002,5.49152544,0.8965517399999999,0.41379312,0.48275862,1.51898736,7.932203400000001,1.63636362,3.36206898,24.574340364606854,36.84192848946233,31.695652170000002,4.69565217,20.25,5.86956522,0.8350515599999999,0.12371133000000001,0.71134023,0.7582417499999999,3.52173912,0.91525425,2.04545454,13.32643642204097,11.951394584020932,20210529,162g,665620,1.0,0,1,3.55,6800,NYY,@ det,,1,6
19,DET,5/29/2021,1,605513,Spencer Turnbull,SP,Y,,2,7,0,7.73684211,3.94736842,1.96,0.31578947,0.20247934,0.10330579,0.09917355,0.2,1.1754386,0.24691358,0.76246334,3.4309633676108056,4.433023241685149,8.33557047,2.89932886,2.875,0.36241611,0.22885572,0.07960199,0.14925373,0.23333333,1.16778523,0.29850746,0.63573883,2.9831107502943786,3.8298899731151534,15.47368422,7.89473684,3.92,0.63157894,0.40495868,0.20661158,0.1983471,0.4,2.3508772,0.49382716,1.52492668,6.861926735221611,8.866046483370297,58.34899329,20.295302019999998,20.125,2.5369127700000003,1.60199004,0.55721393,1.04477611,1.63333331,8.17449661,2.08955222,4.45017181,20.88177525206065,26.809229811806073,20210529,151e,605513,1.0,0,1,23.15,7800,DET,v nyy,,6,1
20,SD,5/29/2021,1,506433,Yu Darvish,SP,Y,,1,8,0,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,12.46153846,1.8,6.92307692,0.55384615,0.3515625,0.05078125,0.30078125,0.20920502,0.96923077,0.31506849,0.86092715,1.9311072381666228,2.968152120171745,9.43373494,1.95180723,4.83333333,0.86746988,0.26687117,0.05521472,0.21165645,0.19666667,0.92771084,0.24637681,0.82172702,3.1919473891832126,3.6331397346605336,99.69230768,14.4,55.38461536,4.4307692,2.8125,0.40625,2.40625,1.67364016,7.75384616,2.52054792,6.8874172,15.448857905332982,23.74521696137396,20210529,110a,506433,1.0,0,1,8.45,10600,SDG,@ hou,,11,8(F12)
21,HOU,5/29/2021,1,543606,Jake Odorizzi,SP,N,,4,5,0,7.81578948,4.97368421,1.57142857,1.42105263,0.19642857,0.125,0.07142857,0.26530612,1.57894737,0.30555556,0.93023256,5.1381836835717785,5.086955055194574,9.34615385,1.55769231,6.0,3.11538462,0.23684211,0.03947368,0.19736843,0.28169014,1.32692308,0.29166667,0.44871795,6.27574250608834,4.319143444975066,31.26315792,19.89473684,6.28571428,5.68421052,0.78571428,0.5,0.28571428,1.06122448,6.31578948,1.22222224,3.72093024,20.552734734287114,20.347820220778296,46.73076925,7.78846155,30.0,15.5769231,1.18421055,0.1973684,0.9868421500000001,1.4084507,6.6346154,1.4583333500000002,2.24358975,31.378712530441703,21.59571722487533,20210529,114t,543606,1.0,0,1,15.6,7100,HOU,v sdg,,8,11(F12)
22,BAL,5/29/2021,2,607644,John Means,SP,N,,4,5,0,9.10843373,1.62650602,5.6,1.62650602,0.26666667,0.04761905,0.21904762,0.22,0.97590361,0.25373134,1.0,4.027752918131605,3.720055540111632,8.5862069,1.55172414,5.53333333,2.06896552,0.24483776,0.04424779,0.20058997,0.18927445,0.86206897,0.18518519,0.92307692,4.927497547734066,4.274329017907723,36.43373492,6.50602408,22.4,6.50602408,1.06666668,0.1904762,0.87619048,0.88,3.90361444,1.01492536,4.0,16.11101167252642,14.880222160446529,42.9310345,7.7586207,27.666666649999996,10.344827599999999,1.2241887999999999,0.22123895000000002,1.00294985,0.94637225,4.31034485,0.92592595,4.6153846,24.63748773867033,21.371645089538617,20210529,151h,607644,1.0,0,1,8.45,10000,BAL,@ chw,2.0,1,3(F7)
23,CHW,5/29/2021,2,458681,Lance Lynn,SP,N,,1,8,0,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,10.26760563,2.66197183,3.85714286,1.3943662,0.27645051,0.07167235,0.20477816,0.20454545,1.05633803,0.24712644,0.77743902,4.042415213050034,4.273900852687212,8.91627907,2.6372093,3.38095238,0.87906977,0.24825175,0.07342657,0.17482518,0.17938931,0.94883721,0.21505376,0.89527027,3.378685024156125,4.191417630216293,82.14084504,21.29577464,30.85714288,11.1549296,2.21160408,0.5733788,1.63822528,1.6363636,8.45070424,1.97701152,6.21951216,32.33932170440027,34.191206821497694,20210529,100u,458681,1.0,0,1,27.45,9700,CHW,v bal,2.0,3,1(F7)
24,MIL,5/29/2021,2,474463,Brett Anderson,SP,N,,6,2,1,6.0,2.4,2.5,1.8,0.14705882,0.05882353,0.08823529,0.26229508,1.33333333,0.27083333,0.90425532,5.835353748699845,4.343585912729679,5.63592233,2.3592233,2.38888889,1.31067961,0.14333333,0.06,0.08333333,0.28467153,1.39805825,0.30088496,0.78823529,4.725888251370551,4.555392927818711,36.0,14.399999999999999,15.0,10.8,0.88235292,0.35294117999999997,0.52941174,1.57377048,7.99999998,1.62499998,5.42553192,35.01212249219907,26.061515476378077,11.27184466,4.7184466,4.77777778,2.62135922,0.28666666,0.12,0.16666666,0.56934306,2.7961165,0.60176992,1.57647058,9.451776502741103,9.110785855637422,20210529,1057,474463,1.0,9,1,7.3,7700,MIL,@ was,2.0,6,2(F7)
25,WAS,5/29/2021,2,452657,Jon Lester,SP,N,,2,6,1,7.36363636,1.96363636,3.75,0.49090909,0.2173913,0.05797101,0.15942029,0.23809524,1.03636364,0.28571429,0.73863636,2.8893249018752094,3.58295814673,6.02575107,2.89699571,2.08,1.73819742,0.15116279,0.07267442,0.07848837,0.27619048,1.44206009,0.28915663,0.77659574,5.427307994963473,5.25191150995905,14.72727272,3.92727272,7.5,0.98181818,0.4347826,0.11594202,0.31884058,0.47619048,2.07272728,0.57142858,1.47727272,5.778649803750419,7.16591629346,36.154506420000004,17.38197426,12.48,10.42918452,0.90697674,0.43604652,0.47093022,1.65714288,8.65236054,1.7349397800000002,4.65957444,32.56384796978084,31.511469059754297,20210529,1506,452657,1.0,9,1,12.0,7500,WAS,v mil,2.0,2,6(F7)
26,ATL,5/29/2021,1,666120,Ian Anderson,SP,N,,3,5,1,11.88,3.672,3.23529412,0.648,0.31976744,0.09883721,0.22093023,0.18421053,1.08,0.26041667,0.81339713,2.751976860045663,2.8521013214088327,9.18,3.96,2.31818182,0.72,0.2372093,0.10232558,0.13488372,0.21693122,1.26,0.27205882,0.77441077,3.593731346130371,3.8304241850972174,35.64,11.016,9.70588236,1.944,0.95930232,0.29651162999999997,0.66279069,0.5526315900000001,3.24,0.78125001,2.44019139,8.25593058013699,8.556303964226498,45.9,19.8,11.5909091,3.5999999999999996,1.1860465,0.5116279,0.6744186000000001,1.0846561000000001,6.3,1.3602941,3.8720538500000004,17.968656730651855,19.152120925486088,20210529,162d,666120,1.0,9,1,7.6,9400,ATL,@ nym,,2,13
27,NYM,5/29/2021,1,592836,Taijuan Walker,SP,N,,4,4,1,9.48091603,5.15267176,1.84,1.23664122,0.24210526,0.13157895,0.11052631,0.21604938,1.3740458,0.26126126,0.80223881,4.697412123266885,5.115347543234688,7.77486911,2.40314136,3.23529412,0.56544503,0.22,0.068,0.152,0.18502203,0.92670157,0.22222222,0.76241135,3.196617803951323,4.08642831967461,37.92366412,20.61068704,7.36,4.94656488,0.96842104,0.5263158,0.44210524,0.86419752,5.4961832,1.04504504,3.20895524,18.78964849306754,20.461390172938753,31.09947644,9.61256544,12.94117648,2.26178012,0.88,0.272,0.608,0.74008812,3.70680628,0.88888888,3.0496454,12.786471215805292,16.34571327869844,20210529,118v,592836,1.0,9,1,29.45,8600,NYM,v atl,,13,2
28,SF,5/29/2021,1,657277,Logan Webb,SP,N,,3,5,1,8.32191781,3.51369863,2.36842105,0.92465753,0.20361991,0.08597285,0.11764706,0.29896907,1.58219178,0.35810811,0.56756757,4.071190463987482,3.998042036129462,9.05487805,3.62195122,2.5,0.49390244,0.23706897,0.09482759,0.14224138,0.24137931,1.29878049,0.31724138,0.81300813,3.457510700141735,3.6277730625674467,24.96575343,10.54109589,7.105263149999999,2.7739725899999996,0.6108597299999999,0.25791855,0.35294117999999997,0.89690721,4.74657534,1.07432433,1.70270271,12.213571391962446,11.994126108388386,45.274390249999996,18.109756100000002,12.5,2.4695122,1.18534485,0.47413795000000003,0.7112069,1.2068965500000002,6.49390245,1.5862069,4.06504065,17.287553500708675,18.138865312837233,20210529,156k,657277,1.0,9,1,26.05,7500,SFO,@ lad,,11,6
29,LAD,5/29/2021,1,628711,Julio Urias,SP,N,,3,5,1,9.81818182,1.22727273,8.0,1.22727273,0.29411765,0.03676471,0.25735294,0.15625,0.68181818,0.17647059,0.73684211,3.240933589854011,3.9680867180876813,8.4375,2.38235294,3.54166667,0.89338235,0.22788204,0.06434316,0.16353888,0.24489796,1.19117647,0.29644269,0.75975359,3.4372656107844066,4.072525994732688,29.45454546,3.6818181899999995,24.0,3.6818181899999995,0.88235295,0.11029412999999999,0.7720588199999999,0.46875,2.04545454,0.5294117700000001,2.21052633,9.722800769562033,11.904260154263044,42.1875,11.9117647,17.70833335,4.4669117499999995,1.1394102,0.3217158,0.8176943999999999,1.2244898,5.95588235,1.4822134500000002,3.79876795,17.186328053922033,20.362629973663438,20210529,137g,628711,1.0,9,1,1.45,10000,LAD,v sfo,,6,11
30,STL,5/29/2021,1,425794,Adam Wainwright,SP,N,,7,1,1,7.22727273,2.31818182,3.11764706,1.5,0.19776119,0.06343284,0.13432835,0.21862348,1.07575758,0.23369565,0.75085324,4.633652598748785,4.298348650664684,8.4120603,2.30653266,3.64705882,1.22110553,0.22463768,0.0615942,0.16304348,0.24505929,1.19095477,0.28961749,0.79831933,4.054081991553364,4.04174467342962,50.59090911,16.22727274,21.82352942,10.5,1.38432833,0.44402988000000004,0.9402984500000001,1.53036436,7.5303030600000005,1.63586955,5.25597268,32.4355681912415,30.088440554652784,8.4120603,2.30653266,3.64705882,1.22110553,0.22463768,0.0615942,0.16304348,0.24505929,1.19095477,0.28961749,0.79831933,4.054081991553364,4.04174467342962,20210529,1628,425794,1.0,9,1,14.45,8200,STL,@ ari,,7,4
