,team code, game_date, game_number, mlb id,Name, batting order, confirmed, position,opp_pitch_hand,opp_pitch,bats,k_pct,bb_pct,bb_k,bat_avg,obp,slg,ops,iso,babip,wrc,wraa,woba,wrc_plus,opp_k/9,opp_bb/9,opp_k/bb,opp_hr/9,opp_k_pct,opp_bb_pct,opp_k_bb_pct,opp_avg,opp_whip,opp_babip,opp_lob_pct,opp_fip,opp_xfip,Date,GID,MLB_ID,Starter,Bat order,DK posn,DK pts,DK sal,Team,Oppt,dblhdr,Tm Runs,Opp Runs
72,ATL,6/18/2021,1,663586,Austin Riley,4,N,,R,Carlos Martinez,R,0.23202614,0.10130719,0.43661972,0.27340824,0.35947712,0.45692884,0.81640596,0.1835206,0.32065217,46.53367414130671,9.426494365472626,0.35349987466868604,121.22578223733349,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,20210618,2982,663586,1.0,5,5.0,9.0,4500.0,ATL,v stl,,9,1
73,ATL,6/18/2021,1,621020,Dansby Swanson,5,N,,R,Carlos Martinez,R,0.27466667,0.07733333,0.2815534,0.26627219,0.3342246,0.47337278,0.80759738,0.20710059,0.33636364,55.22364125317915,9.562220833366943,0.34587238040021673,115.7131144623789,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,20210618,2731,621020,1.0,6,6.0,3.0,3700.0,ATL,v stl,,9,1
75,ATL,6/18/2021,1,661388,William Contreras,7,N,,R,Carlos Martinez,R,0.3015873,0.12698413,0.42105263,0.26415094,0.36507937,0.50943396,0.87451333,0.24528302,0.34375,10.693833215107167,3.2769705559508453,0.3746113994764903,136.67579790642702,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,6.17142857,20210618,3307,661388,1.0,7,2.0,19.0,3800.0,ATL,v stl,,9,1
76,MIN,6/18/2021,1,593871,Jorge Polanco,1,N,,R,Mike Foltynewicz,L,0.183391,0.08650519,0.47169811,0.22007722,0.29268293,0.31274131,0.60542424,0.09266409,0.25742574,24.814993242549573,-10.390514780950877,0.27210150466978755,69.95603605791231,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,20210618,2440,593871,1.0,2,4.0,14.0,4900.0,MIN,@ tex,,7,5(F10)
77,MIN,6/18/2021,1,443558,Nelson Cruz,3,N,,R,Mike Foltynewicz,R,0.27240143,0.10394265,0.38157895,0.25726141,0.34532374,0.50622407,0.85154781,0.24896266,0.29801325,43.887111567026395,9.901147566801324,0.3585653183233999,128.78582065349582,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,6.96774194,20210618,7532,443558,1.0,4,7.0,10.0,5500.0,MIN,@ tex,,7,5(F10)
78,MIN,6/18/2021,1,666135,Alex Kirilloff,6,N,,R,Mike Foltynewicz,L,0.2037037,0.05555556,0.27272727,0.22,0.25925926,0.46,0.71925926,0.24,0.21621622,6.099879300421884,-0.19616259055692886,0.3048319176391319,94.41283910838636,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,20210618,3368,666135,1.0,7,7.0,9.0,4000.0,MIN,@ tex,,7,5(F10)
80,TEX,6/18/2021,1,643396,Isiah Kiner-Falefa,1,N,,R,Jose Berrios,R,0.15335463,0.05111821,0.33333333,0.28082192,0.32692308,0.39726027,0.72418335,0.11643835,0.32217573,38.33272386225338,0.3915203947054904,0.3175561294341699,101.89764138230592,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,20210618,2863,643396,1.0,1,6.0,5.0,4000.0,TEX,v min,,5,7(F10)
81,TEX,6/18/2021,1,641432,Willie Calhoun,2,N,,R,Jose Berrios,L,0.15196078,0.08333333,0.5483871,0.21505376,0.27941176,0.35483871,0.63425047,0.13978495,0.23178808,18.372449380514084,-6.18101263308817,0.27902020251049714,75.82068488639305,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,20210618,2850,641432,1.0,6,7.0,5.0,3900.0,TEX,v min,,5,7(F10)
82,TEX,6/18/2021,1,666969,Adolis Garcia,3,N,,R,Jose Berrios,R,0.31192661,0.08256881,0.26470588,0.28282828,0.34862385,0.60606061,0.95468446,0.32323233,0.33928571,21.045502121764105,8.31895485820142,0.4050434144265061,162.77792798233037,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,20210618,2910,666969,1.0,3,7.0,14.0,4900.0,TEX,v min,,5,7(F10)
83,TEX,6/18/2021,1,608336,Joey Gallo,4,N,,R,Jose Berrios,L,0.30882353,0.16911765,0.54761905,0.19282511,0.33823529,0.34977578,0.68801107,0.15695067,0.26153846,31.65834199486805,-1.3685075208680486,0.3089474831815103,96.12937058487421,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,20210618,2574,608336,1.0,4,7.0,11.0,4400.0,TEX,v min,,5,7(F10)
84,TEX,6/18/2021,1,669256,Nick Solak,6,N,,R,Jose Berrios,R,0.22570533,0.0815047,0.36111111,0.23404255,0.31347962,0.36879433,0.68227395,0.13475178,0.28640777,35.2752230698389,-3.3566055511909485,0.30226803162254884,91.6438249275774,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,9.76056338,20210618,3264,669256,1.0,5,4.0,8.0,4400.0,TEX,v min,,5,7(F10)
85,TEX,6/18/2021,1,571788,Brock Holt,7,N,,R,Jose Berrios,L,0.19078947,0.13157895,0.68965517,0.2248062,0.33552632,0.29457364,0.63009996,0.06976744,0.28,15.268627635068247,-3.275589564018896,0.2916668578982353,82.1459243081284,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,9.24064171,20210618,6286,571788,1.0,8,5.0,3.0,3300.0,TEX,v min,,5,7(F10)
88,MIA,6/18/2021,1,516782,Starling Marte,2,N,,R,Zach Davies,R,0.2034632,0.05627706,0.27659574,0.27536232,0.34199134,0.44927536,0.7912667,0.17391304,0.32258065,33.237593457974384,4.678345062710241,0.3419607464885299,116.12736928606665,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210618,7736,516782,1.0,2,7.0,10.0,4600.0,MIA,@ chc,,10,2
89,MIA,6/18/2021,1,542583,Jesus Aguilar,3,N,,R,Zach Davies,R,0.17171717,0.09427609,0.54901961,0.26717557,0.33333333,0.44656489,0.77989822,0.17938932,0.28292683,41.087662659165176,5.0566283683746125,0.33600134761245165,116.22112511716504,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210618,2415,542583,1.0,3,3.0,2.0,4200.0,MIA,@ chc,,10,2
91,MIA,6/18/2021,1,594807,Adam Duvall,5,N,,R,Zach Davies,R,0.27681661,0.07266436,0.2625,0.2243346,0.28719723,0.47148289,0.75868012,0.24714829,0.24096386,36.923835974418736,1.8076785171862613,0.3222882246476144,103.45426498669713,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210618,2459,594807,1.0,4,7.0,43.0,3900.0,MIA,@ chc,,10,2
92,MIA,6/18/2021,1,595751,Jorge Alfaro,6,N,,R,Zach Davies,R,0.3627450999999999,0.04901961,0.13513514,0.21276596,0.2745098,0.29787234,0.57238214,0.08510638,0.32727273,7.545059134868955,-4.955048287602089,0.2571972082642948,63.835812779842044,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,8.34031414,20210618,2667,595751,1.0,7,2.0,17.0,2800.0,MIA,@ chc,,10,2
93,CHW,6/18/2021,1,641313,Tim Anderson,1,N,,R,Luis Garcia,R,0.25423729,0.03050847,0.12,0.28723404,0.31525424,0.41843972,0.73369396,0.13120568,0.36180905,36.48843949496378,0.6101764312349713,0.31843438330343216,103.717097470216,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,20210618,2704,641313,1.0,1,6.0,3.0,4500.0,CHW,@ hou,,1,2
94,CHW,6/18/2021,1,660162,Yoan Moncada,3,N,,R,Luis Garcia,L,0.27514793,0.13905325,0.50537634,0.24475524,0.35502959,0.4020979,0.75712749,0.15734266,0.3315508,46.292841538888375,5.231297560137678,0.334841237618373,114.86736251092005,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,20210618,2736,660162,1.0,3,5.0,3.0,4600.0,CHW,@ hou,,1,2
95,CHW,6/18/2021,1,547989,Jose Abreu,4,N,,R,Luis Garcia,R,0.24225352,0.08450704,0.34883721,0.30476190000000003,0.36901408,0.55873016,0.92774424,0.25396826,0.35211268,65.50861393407496,22.286281560813517,0.3904799995786053,153.03798640873134,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,20210618,2407,547989,1.0,4,3.0,7.0,4800.0,CHW,@ hou,,1,2
96,CHW,6/18/2021,1,518735,Yasmani Grandal,6,N,,R,Luis Garcia,L,0.2972973,0.18918919,0.63636364,0.18181818,0.33976834,0.38277512,0.72254346,0.20095694,0.2231405,33.46412055508662,1.863634261651524,0.3244050534075291,107.76015466734364,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,20210618,2359,518735,1.0,5,2.0,2.0,4700.0,CHW,@ hou,,1,2
97,CHW,6/18/2021,1,571875,Jake Lamb,7,N,,R,Luis Garcia,L,0.28688525,0.1147541,0.4,0.19811321,0.30327869,0.35849057,0.66176926,0.16037736,0.25373134,12.773966951424285,-2.156293460970717,0.2956625169417897,87.49279912622816,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,8.03571429,20210618,2514,571875,1.0,6,7.0,3.0,2600.0,CHW,@ hou,,1,2
98,CHW,6/18/2021,1,664901,Danny Mendick,9,N,,R,Luis Garcia,R,0.19130435,0.08695652,0.45454545,0.26213592,0.3245614,0.38834951,0.71291091,0.12621359,0.30379747,13.609050471801305,-0.5139914187602774,0.3116904005669711,98.89828292206946,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,10.60714286,20210618,3278,664901,1.0,9,46.0,2.0,2600.0,CHW,@ hou,,1,2
99,HOU,6/18/2021,1,514888,Jose Altuve,1,N,,L,Carlos Rodon,R,0.17164179,0.08955224,0.52173913,0.28099174,0.34328358,0.3553719,0.69865548,0.07438016,0.32989691,15.449706440565144,-0.6562979763774512,0.3089566517593269,100.53161367066744,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,20210618,4252,514888,1.0,1,4.0,0.0,5600.0,HOU,v chw,,2,1
100,HOU,6/18/2021,1,621043,Carlos Correa,2,N,,L,Carlos Rodon,R,0.17721519,0.10759494,0.60714286,0.29285714,0.37341772,0.40714286,0.78056058,0.11428572,0.34862385,22.593060813060927,3.5637247629081577,0.34183690333977723,122.74054103023859,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,20210618,2576,621043,1.0,6,6.0,2.0,4200.0,HOU,v chw,,2,1
101,HOU,6/18/2021,1,670541,Yordan Alvarez,4,N,,L,Carlos Rodon,L,0.24444444,0.03333333,0.13636364,0.31325301,0.34444444,0.53012048,0.87456492,0.21686747,0.37288136,14.989050050533614,4.450971615768278,0.37105874750349255,143.8135358595408,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,12.70588235,20210618,2997,670541,1.0,5,7.0,15.0,4600.0,HOU,v chw,,2,1
104,HOU,6/18/2021,1,455117,Martin Maldonado,8,N,,L,Carlos Rodon,R,0.30476190000000003,0.0952381,0.3125,0.26086957,0.34615385,0.47826087,0.82441472,0.2173913,0.34545455,16.455914485188803,3.740052807065336,0.3572407370576492,133.3143822130608,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,20210618,2351,455117,1.0,9,2.0,4.0,2500.0,HOU,v chw,,2,1
105,HOU,6/18/2021,1,664702,Myles Straw,9,N,,L,Carlos Rodon,R,0.19,0.07,0.36842105,0.1827957,0.24,0.19354839,0.43354839,0.01075269,0.22972973,2.749602212148936,-9.177786321800916,0.2025035691261292,28.32653497526468,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,12.35294118,20210618,2937,664702,1.0,8,7.0,0.0,2500.0,HOU,v chw,,2,1
106,KC,6/18/2021,1,593160,Whit Merrifield,1,N,,R,Nick Pivetta,R,0.13966479999999998,0.05307263,0.38,0.25766871,0.30726257,0.39263804,0.69990061,0.13496933,0.27205882,40.293151516383354,-3.2968310751860592,0.3036106253802444,90.30768335216476,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,20210618,2699,593160,1.0,1,4.0,12.0,5200.0,KAN,v bos,,5,3
107,KC,6/18/2021,1,467793,Carlos Santana,2,N,,R,Nick Pivetta,L,0.17751479,0.21005917,1.18333333,0.19157088,0.36390533,0.35632184,0.72022717,0.16475096,0.19270833,44.30921633991497,3.2119321346570717,0.3272701092064381,105.82960651792769,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,10.55172414,20210618,2317,467793,1.0,2,3.0,9.0,4300.0,KAN,v bos,,5,3
108,KC,6/18/2021,1,521692,Salvador Perez,3,N,,R,Nick Pivetta,R,0.2556391,0.01879699,0.07352941,0.3254902,0.34586466,0.58039216,0.92625682,0.25490196,0.3908046,49.018290440503385,16.94118272042634,0.3911564114846681,150.21574114426522,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,20210618,2346,521692,1.0,3,2.0,19.0,5300.0,KAN,v bos,,5,3
109,KC,6/18/2021,1,624585,Jorge Soler,4,N,,R,Nick Pivetta,R,0.33110368,0.09698997,0.29292929,0.2109375,0.29931973,0.40625,0.70556973,0.1953125,0.28187919,34.38485132723017,-1.8525645303829124,0.3066516733493935,92.54319358006727,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,20210618,7755,624585,1.0,4,7.0,3.0,3500.0,KAN,v bos,,5,3
110,KC,6/18/2021,1,642721,Kelvin Gutierrez,5,N,,R,Nick Pivetta,R,0.25,0.075,0.3,0.24324324,0.3,0.24324324,0.54324324,0.0,0.33333333,2.8081230305380016,-1.9449622697883453,0.25143188536167144,56.22271487509335,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,20210618,2969,642721,1.0,7,5.0,2.0,2800.0,KAN,v bos,,5,3
111,KC,6/18/2021,1,641531,Hunter Dozier,6,N,,R,Nick Pivetta,R,0.26,0.12,0.46153846,0.18721461,0.28800000000000003,0.36986301,0.65786301,0.1826484,0.21527778,25.51178986578515,-5.039356112486815,0.2905267753601074,81.2923716615448,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,9.90647482,20210618,2737,641531,1.0,6,7.0,0.0,3000.0,KAN,v bos,,5,3
113,MIL,6/18/2021,1,649966,Luis Urias,1,N,,R,Antonio Senzatela,R,0.26086957,0.11594203,0.44444444,0.21311475,0.30434783,0.33333333,0.63768116,0.12021858,0.27419355,19.77073429638537,-5.105702652390878,0.2839079240473305,76.98320287810284,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,20210618,2919,649966,1.0,7,45.0,28.0,4400.0,MIL,@ col,,5,6(F10)
114,MIL,6/18/2021,1,592885,Christian Yelich,3,N,,R,Antonio Senzatela,L,0.31034483,0.18103448,0.58333333,0.19148936,0.34482759,0.34574468,0.69057227,0.15425532,0.25925926,27.456800080723013,-1.1564962865050081,0.3118959553863691,93.66892643911041,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,20210618,7793,592885,1.0,3,7.0,5.0,6100.0,MIL,@ col,,5,6(F10)
115,MIL,6/18/2021,1,541645,Avisail Garcia,4,N,,R,Antonio Senzatela,R,0.24814815,0.05925926,0.23880597,0.23076923,0.29259259,0.3562753,0.64886789,0.12550607,0.28323699,26.564089029225673,-6.167028353419938,0.28793327653849565,78.97010839754493,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,20210618,7760,541645,1.0,4,7.0,3.0,4600.0,MIL,@ col,,5,6(F10)
116,MIL,6/18/2021,1,553882,Omar Narvaez,5,N,,R,Antonio Senzatela,L,0.22857143,0.11428571,0.5,0.24725275,0.34285714,0.37362637,0.71648351,0.12637362,0.30769231,26.192645107429442,0.7609217511824946,0.3206032131399427,100.4715828186225,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,4.15384615,20210618,2712,553882,1.0,5,2.0,7.0,4600.0,MIL,@ col,,5,6(F10)
117,MIL,6/18/2021,1,642715,Willy Adames,6,N,,R,Antonio Senzatela,R,0.34482759,0.09195402,0.26666667,0.23628692,0.30651341,0.40506329,0.7115767,0.16877637,0.34532374,30.613769685256386,-1.1752280617476492,0.3097043731660222,99.8504263205652,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,6.36206897,20210618,2882,642715,1.0,6,6.0,12.0,4400.0,MIL,@ col,,5,6(F10)
120,COL,6/18/2021,1,606132,Raimel Tapia,1,N,,R,Corbin Burnes,L,0.15540541,0.08783784,0.56521739,0.29007634,0.35153584,0.39694656,0.7484824000000001,0.10687022,0.3271028,38.787595516045535,2.9625051598743948,0.3269364166095904,91.23253115345915,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,20210618,2648,606132,1.0,1,7.0,12.0,3400.0,COL,v mil,,6,5(F10)
122,COL,6/18/2021,1,453568,Charlie Blackmon,3,N,,R,Corbin Burnes,L,0.16666667,0.09574468,0.57446809,0.24489796,0.32978723,0.38367347,0.7134607,0.13877551,0.27551020000000004,32.44804629184948,-1.8608926435495707,0.3074039345613886,78.06017421835203,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,20210618,7711,453568,1.0,3,7.0,2.0,4300.0,COL,v mil,,6,5(F10)
123,COL,6/18/2021,1,596115,Trevor Story,4,N,,R,Corbin Burnes,R,0.25525526,0.08108108,0.31764706,0.26315789,0.32432432,0.45723684,0.78156116,0.19407895,0.33333333,45.53960942182233,5.078902398082511,0.33353200797948235,95.31462117764164,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,20210618,2647,596115,1.0,4,6.0,10.0,5500.0,COL,v mil,,6,5(F10)
124,COL,6/18/2021,1,641857,Ryan McMahon,5,N,,R,Corbin Burnes,L,0.26923077,0.07692308,0.28571429,0.24137931,0.3006993,0.46360153,0.76430083,0.22222222,0.28070175,37.28050563003928,2.7196345802775066,0.32651727785143936,91.06588515918871,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,20210618,2825,641857,1.0,5,45.0,8.0,5300.0,COL,v mil,,6,5(F10)
126,COL,6/18/2021,1,543068,CJ Cron,7,N,,R,Corbin Burnes,R,0.27819549,0.15789474,0.56756757,0.23853211,0.37593985,0.44036697,0.81630682,0.20183486,0.3030303,21.19854713256264,5.34316193337345,0.3610835433902597,120.030799736025,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,14.31325301,20210618,2484,543068,1.0,6,3.0,10.0,4200.0,COL,v mil,,6,5(F10)
127,COL,6/18/2021,1,624513,Dom Nunez,8,N,,R,Corbin Burnes,L,0.39583333,0.125,0.31578947,0.19047619,0.29166667,0.42857143,0.7202381,0.23809524,0.28571429,10.562894544791483,-0.630068816948627,0.30116467834800803,76.65688556077538,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,12.86470588,20210618,3263,624513,1.0,8,2.0,0.0,2800.0,COL,v mil,,6,5(F10)
128,DET,6/18/2021,1,543257,Robbie Grossman,1,N,,R,Alex Cobb,L,0.21276596,0.13069909,0.61428571,0.24548736,0.35866261,0.45126354,0.80992615,0.20577618,0.28426396,49.42964717056723,9.569339469635203,0.3495954191026512,125.27118507678968,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,7778,543257,1.0,1,7.0,2.0,3500.0,DET,@ laa,,3,11
129,DET,6/18/2021,1,600869,Jeimer Candelario,2,N,,R,Alex Cobb,L,0.25786164,0.09748428,0.37804878,0.26315789,0.33962264,0.42807018,0.76769282,0.16491229,0.34020619,43.976760512436286,5.4525902031310975,0.3353242707327477,112.35522578430486,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,2640,600869,1.0,3,5.0,4.0,3200.0,DET,@ laa,,3,11
130,DET,6/18/2021,1,408234,Miguel Cabrera,3,N,,R,Alex Cobb,R,0.22789116,0.0952381,0.41791045,0.20912548,0.28571429,0.3460076,0.63172189,0.13688212,0.23529412,26.806651253718943,-9.169459800701533,0.2781057943663093,72.97300048277393,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,20210618,5125,408234,1.0,4,3.0,10.0,2800.0,DET,@ laa,,3,11
131,DET,6/18/2021,1,570731,Jonathan Schoop,4,N,,R,Alex Cobb,R,0.2137931,0.06206897,0.29032258,0.2518797,0.30689655,0.39849624,0.70539279,0.14661654,0.29081633,33.53785747765419,-1.5429973852742005,0.30697942561116714,93.32987299511906,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,8.39189189,20210618,6268,570731,1.0,2,34.0,2.0,5100.0,DET,@ laa,,3,11
132,DET,6/18/2021,1,608577,Nomar Mazara,5,N,,R,Alex Cobb,L,0.26086957,0.07246377,0.27777778,0.2010582,0.27053140000000003,0.28571429,0.55624569,0.08465609,0.26515152,14.314865107283824,-10.918974106564288,0.2518944423555752,57.16330041971612,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,2685,608577,1.0,8,7.0,8.0,2400.0,DET,@ laa,,3,11
133,DET,6/18/2021,1,592348,Niko Goodrum,6,N,,R,Alex Cobb,L,0.40079365,0.1031746,0.25742574,0.17040359,0.25793651,0.28699552,0.54493203,0.11659193,0.27118644,16.148986669365758,-14.501320196207164,0.24646895769096555,51.51219479854208,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,2833,592348,1.0,7,6.0,0.0,3100.0,DET,@ laa,,3,11
134,DET,6/18/2021,1,650489,Willi Castro,7,N,,R,Alex Cobb,L,0.30084746,0.05084746,0.16901408,0.26851852,0.31914894,0.43518519,0.75433413,0.16666667,0.35971223,30.95044202812763,2.4068755851015644,0.3251719601610873,105.94969424268405,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,3267,650489,1.0,9,4.0,5.0,2600.0,DET,@ laa,,3,11
135,DET,6/18/2021,1,668731,Akil Baddoo,8,N,,R,Alex Cobb,L,0.36734694,0.11224489999999998,0.30555556,0.26744186,0.34693878,0.56976744,0.91670622,0.30232558,0.40425532,17.12646040207789,5.700310303634857,0.3821655081719467,145.59787286528422,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,8.51538461,20210618,3677,668731,1.0,6,7.0,7.0,2500.0,DET,@ laa,,3,11
136,LAA,6/18/2021,1,457708,Justin Upton,1,N,,R,Jose Urena,R,0.27699531,0.07511737,0.27118644,0.19251337,0.27699531,0.36363636,0.64063167,0.17112299,0.22131148,20.208601419011792,-5.501421589275159,0.28258591862351684,79.1604755105898,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,8.12030075,20210618,7589,457708,1.0,1,7.0,21.0,4100.0,LAA,v det,,11,3
137,LAA,6/18/2021,1,665120,Jared Walsh,4,N,,R,Jose Urena,L,0.19230769,0.08173077,0.425,0.32432432,0.38942308,0.68108108,1.07050416,0.35675676,0.33076923,46.75087299802232,21.856128303789387,0.44227447642863377,187.76173242025158,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,20210618,2981,665120,1.0,4,3.0,16.0,5500.0,LAA,v det,,11,3
